PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO,RegID,RegName,Household no,NearestZone0,NearestZone1,No central heating,Gas central heating,Electric (including storage heaters) central heating,Oil central heating,"Solid fuel (for example wood, coal) central heating",Other central heating,Two or more types of central heating,District or communal heat networks only,Renewable energy only,Tank or bottled gas only,Two or more types of central heating (including renewable energy),Two or more types of central heating (not including renewable energy),Wood only
bowdon,22.863,14.802557925916044,0.9915202301454318,"-2.351060729527466,53.37762649410606",CARRINGTON,ENW,E12000002,North West,8140.672105920679,E02001285,E02001284,54.15048198523423,7126.07896728161,437.6174084193456,6.963310390898463,1.3796268413637707,24.076643651308565,,1.8594009827389981,12.995672407106039,15.903086659467798,27.25529644403842,512.8980108352172,0.0
bradford,22.863,13.027711593462106,0.9932750235235832,"-2.188098006900908,53.47596980920341",STALYBRIDGE,ENW,E12000002,North West,7164.5947209703845,E02001059,E02001064,152.6674236352354,5142.506914627899,828.9925660776006,6.28998506688487,0.0,133.5980811797201,,29.99292967154348,16.770058407373114,43.60900521628985,32.65893712515105,717.4308552480019,1.7859672012174899
bradshawgate,20.86,9.654900726928712,0.9985247906794946,"-2.4259794772425827,53.57602865435373",KEARSLEY,ENW,E12000002,North West,5309.716160308687,E02000999,E02001005,92.14282491267288,3559.5431726446504,770.1914618886915,16.516531208772285,2.4542906142344747,122.06893522033737,,106.40045034158882,6.935605163255096,44.00796667754491,13.853107903678428,467.263319782487,0.8206930498307573
bramhall,17.5,10.745643210157311,0.975347378463426,"-2.1601903467274135,53.37491655589276",BREDBURY,ENW,E12000002,North West,5909.57038499075,E02001223,E02001218,44.44814504366067,5267.467271599919,236.43852350543287,6.260018408762716,0.0,15.151437579572708,,2.5074031734457276,9.34649112974401,8.339846849540908,30.33645428578105,361.71149662489563,2.488441930061194
bridgewater,20.5,14.16578080041085,0.9985942884591223,"-2.2494142123447864,53.475120385437506",SOUTH MANCHESTER,ENW,E12000002,North West,7790.47629454589,E02006917,E02006914,319.8503188276277,1170.6031935602152,4971.094191958942,2.8238605401564385,0.0,74.44975679504921,,40.53022503939982,22.39830610489114,25.52826382447861,28.948215377252993,208.51898428152947,0.0
brinksway,22.863,9.16195013095725,0.9986590207419098,"-2.1754379893796782,53.40565402264182",BREDBURY,ENW,E12000002,North West,5038.617801072,E02001202,E02001197,81.70278738790677,3965.5834547470317,371.11736826654385,2.842884471981659,0.9387584123706098,49.14840250637549,,120.82829141794271,8.842823603318578,20.740547766401985,15.013181786807827,361.24377942638466,13.184325035283969
broadheath,40.1,24.990777732256785,0.9956790582016428,"-2.3562025307507977,53.39753004691446",CARRINGTON,ENW,E12000002,North West,13743.68728759132,E02001282,E02001283,140.31273140881316,10993.708670870901,1249.8455502327924,75.78090668916236,7.149676358908469,59.26718534201233,,93.95121911376334,30.30651625943374,54.94332202200147,31.948463243240674,987.5920133439788,7.172365402365763
broadway,22.863,10.030807341575096,0.9983693179466404,"-2.8451911229624898,54.073194658118304",HEYSHAM,ENW,E12000002,North West,5516.446139518919,E02005224,E02005226,116.11149062846572,4296.189507132458,520.5553963454716,21.367906856474672,5.039977256993672,35.1821906588553,,23.774316607093628,5.697009487557623,18.397157125584965,18.96524895850503,441.4209226142221,2.0223885217814512
buckshaw,23.0,9.05189697014334,0.9760698223314428,"-2.6563867276098523,53.68645980890167",PENWORTHAM ,ENW,E12000002,North West,4978.094025323913,E02005191,E02005192,33.69539295468833,4193.705575091368,189.98829604822072,58.04636352063458,5.54246293034441,12.090579579527784,,20.07532990766251,18.925524659465676,30.613232231930795,85.37959410837523,384.7295581331994,6.25505803216689
burnley,22.863,9.884847094986608,0.99713259475978,"-2.220613292314355,53.806311816761436",ROCHDALE,ENW,E12000002,North West,5436.175248911837,E02005176,E02005177,78.15441972262747,4761.363361155914,99.75197340587785,7.471530788863289,4.62599855696186,62.16279423902171,,3.1173597110003097,0.8715104693468354,13.33107868958524,20.888954812498316,468.0926286512185,0.0
burnley centre,22.863,11.820207531173043,0.973248019102836,"-2.239649242972246,53.78667246528964",ROCHDALE,ENW,E12000002,North West,6500.527423489825,E02005182,E02006881,106.17703444592433,5380.722043462878,296.1121670870671,5.753230856870173,12.348658719610222,67.1375932931266,,24.324361985004142,6.263420881592617,20.07417292442459,16.084920586041772,617.7721735098748,0.952911261778228
burnley north,12.0,6.733174309343253,0.999886797822336,"-2.2380754874228876,53.80357301110357",ROCHDALE,ENW,E12000002,North West,3702.911656127184,E02005178,E02005177,81.74033874814344,2950.890380996562,213.057639253017,6.446833133026782,2.5545964585299603,82.47614319146237,,4.303717337795436,1.2031767472207,9.815690166338127,10.213655749564843,358.8195609352047,0.0
burrow beck,23.0,15.286129700339126,0.992460894329784,"-2.796609190558818,54.01897001836349",HEYSHAM,ENW,E12000002,North West,8406.61257884154,E02005238,E02005239,133.93553115887397,5930.843149128962,347.0056457059536,846.276429892467,24.972286463225885,28.016062122029673,,16.828280154749002,42.00562018480437,263.8697086917117,40.27276930219619,817.695973371505,62.62883606739675
burscough bridge,17.5,12.047450624229016,0.9950961736998296,"-2.838808706188153,53.60598857887247",PENWORTHAM ,ENW,E12000002,North West,6625.499845024156,E02005307,E02005311,49.37173419249059,4907.813153599783,288.6271517668237,485.24385074539344,44.50944409804721,13.593288322171235,,12.747426763054257,36.68574501676365,266.15220603045105,28.26349879992631,575.4156185968725,27.90668249353671
bury town centre,22.863,11.79708351115929,0.9987863497901636,"-2.290602033889807,53.593485197852694",KEARSLEY,ENW,E12000002,North West,6487.810360287314,E02001026,E02001029,146.94602524250374,4978.184713089276,620.5904091523246,0.9766503187174463,0.9675089280022862,103.83993482292307,,13.03966404247321,1.82272897312423,21.375750002578652,20.023852716840725,558.0101699357446,3.8823170243431853
campbell st,17.5,11.58395580102065,0.996395284944082,"-2.409967125765094,53.55377548416846",KEARSLEY,ENW,E12000002,North West,6370.600698713435,E02001010,E02001012,92.4800431332725,5317.819329672862,269.7889740766794,3.8165598941578764,8.82195326467728,103.37103875392903,,10.191295259730266,2.374290355317404,15.737966237359506,9.484767287830461,595.3483521643363,1.2642784532281561
cannon st,36.0,23.35440759327608,0.9850611246593788,"-2.2416162137785824,53.48418780109781",WHITEGATE,ENW,E12000002,North West,12843.764935520037,E02006902,E02006912,611.8035359897419,1958.5209993803237,7885.497010828054,14.954361545965437,0.0,118.92575106590151,,189.6787974695891,27.909424224835547,48.38393908313756,51.56505265210636,414.0964429458059,2.972280421426928
capontree,22.863,6.257016627783901,0.956948089186916,"-2.736432235369035,54.92948549990632",HARKER,ENW,E12000002,North West,3441.0485662686656,E02003988,E02003993,35.94306927175927,2035.1370751295667,132.06003019995197,577.5492785746586,35.192421006256296,12.097144575043272,,4.311892056742529,34.657036172443725,99.87996110214054,39.126391095543376,461.05174383582533,55.095795416424686
carleton,5.0,1.96864560040248,0.9938158395697814,"-3.405432585619523,54.3720582680625",HARKER,ENW,E12000002,North West,1082.6573627238938,E02004006,E02004005,11.988207349146068,809.8757996708244,43.16744507337369,55.45551443337301,7.103851812058334,5.509924970776396,,0.8510455239406222,5.501995408836625,21.381542687299717,7.870951372550867,121.93612627184044,8.710038864057703
carlisle north,24.5,14.073473461487206,0.9816,"-2.960604050901608,54.93339309062931",HARKER,ENW,E12000002,North West,7739.711839989569,E02003989,E02003990,55.44799949645078,6467.8870386367225,285.5830780181615,247.01549995939757,9.138303078839721,26.57961078197407,,2.052701162362245,12.43378978298161,45.84156655173797,36.2974925625524,653.7287416670202,15.278838171310117
carr st,22.863,11.887930400601014,0.99475270079379,"-2.3485052468561394,53.508138601351696",KEARSLEY,ENW,E12000002,North West,6537.771640120789,E02001165,E02001162,73.36856591619971,5548.1058448085905,352.4318211811168,10.682869318929862,5.291439138789948,60.02352155880274,,4.4572320390290265,6.230471851892028,15.248727528070763,9.955745383242988,505.3521928616045,2.654115592273831
castleton,22.863,12.880570346445008,0.998234611981764,"-2.1758273135748802,53.598050472394455",ROCHDALE,ENW,E12000002,North West,7083.674338748787,E02001148,E02001146,96.33458518077919,5791.619534724223,339.1985407989435,5.180370313577084,1.026376469180033,115.5315795906799,,20.057929937577796,4.834079752551321,44.36676311275324,22.2077470900891,697.1571711120704,1.0296336096635674
catterall waterworks,5.0,8.266409652985304,0.939160658997473,"-2.7713581303416963,53.873322709147466",PENWORTHAM ,ENW,E12000002,North West,4546.114990055441,E02005324,E02005325,34.073314272005625,3329.562374105656,154.40781599865576,364.8420434233562,20.304895669475453,14.764672915941764,,0.4561009038854117,39.528316394713926,158.63823826576817,39.47673053591995,447.74870682001665,31.232975679982577
cecil st,22.31,12.544824814171196,0.9993005305679632,"-3.0451413553102067,53.82491547989073",PENWORTHAM ,ENW,E12000002,North West,6899.030961371171,E02002640,E02002642,218.73602810021004,4822.234186017811,1001.4156806877297,8.9618894841294,1.1097508393602329,103.61283909867703,,15.704575515689394,0.0,18.12228465660044,8.35190314447213,597.6539641444438,5.566362815539299
central manchester,29.0,13.262602991376854,0.9991553387940784,"-2.2296969643899334,53.475968913326085",STALYBRIDGE,ENW,E12000002,North West,7293.773330538768,E02006912,E02006902,347.4336642513939,1112.2134595498924,4478.050484757808,8.492348152335667,0.0,67.53607495882153,,107.71562398547877,15.849325731494003,27.476482657747454,29.282987325751183,235.15889670919117,1.6879115880368982
chadderton,38.0,10.467974956801635,0.9946535105949282,"-2.1649902713695877,53.53139058192238",WHITEGATE,ENW,E12000002,North West,5756.866628241061,E02001125,E02001049,78.19600721482946,4973.423836761919,161.9046723716325,4.1670897921553065,0.0,59.79448724523987,,16.13459850072609,5.443947139056225,21.413174096096473,21.747370377662175,486.9439041156905,0.0
chamberhall,21.68,17.638459507667616,0.99903913801516,"-2.299436046523757,53.59713062431233",KEARSLEY,ENW,E12000002,North West,9700.277210473761,E02001029,E02001026,219.7069736431748,7443.154013486031,927.8783855624735,1.460242871346386,1.4465750821999757,155.25671950363142,,19.496309065642215,2.7252609643300674,31.960043387830407,29.938748420268467,834.3112751527134,5.804662785088364
chapel wharf,22.863,9.493680773863774,0.9975232029593892,"-2.250130354320969,53.484161279115526",KEARSLEY,ENW,E12000002,North West,5221.053188584335,E02006959,E02006917,212.70836620544182,648.4515620488129,3435.7827513770476,15.516895351245662,0.0,46.0706442815483,,42.785628004406114,26.441086121648304,18.61784552183937,14.460745951622629,113.33413966480215,0.0
chassen rd,16.6,13.013256813345487,0.9962097990508288,"-2.3697092985465495,53.446269974442735",CARRINGTON,ENW,E12000002,North West,7156.6453093969585,E02001268,E02001263,47.73199498858891,6530.975631572885,189.0727289314804,4.910356244260002,1.2160988981788727,19.100543019685496,,0.8195025707626787,9.164230455100654,7.009042439731189,18.30454161682733,438.5068115483098,2.439916221462336
chatsworth st,20.1,11.921056083727752,0.995511340026861,"-3.2378707517315157,54.119516418293586",HARKER,ENW,E12000002,North West,6555.989121583724,E02003980,E02003984,287.32431129590117,5302.220350248173,257.18265840745596,7.626356020317472,6.475691800582919,75.3406255487726,,24.001052441502686,4.066605390511224,27.99221267584084,7.107272070220249,599.3460732423839,0.0
cheadle heath,17.5,10.048237223415768,0.9964388695708014,"-2.1960407654533323,53.39815243223122",BREDBURY,ENW,E12000002,North West,5526.031709365698,E02001208,E02001204,74.8339021184418,4728.2405201273705,261.8011867799229,3.3408253527085785,0.8273888549707892,28.8784561519608,,8.363390033709479,26.498769265992948,11.921735163429666,10.897018353373886,420.14834071992374,3.3200580836369493
cheadle hulme,22.863,14.136998691377176,0.9918233313322108,"-2.1910574377977974,53.37347784464511",BREDBURY,ENW,E12000002,North West,7774.647563232515,E02001225,E02001216,47.47154723668191,6743.151485632534,467.78532434732136,8.02299648641363,1.3246502835886664,20.805495149788705,,37.49142541309629,4.991123867228199,11.452025081239672,23.676898797048132,461.6037442099606,0.0
cheetham hill,18.290456527927343,15.596781007013046,0.9987939565917516,"-2.2487065875422716,53.516378785556604",KEARSLEY,ENW,E12000002,North West,8577.455377739198,E02001166,E02001048,163.27919232091068,6480.202869254474,984.7542321605395,7.982092064734529,0.0,146.27590468672145,,69.27194716016089,16.386734548765787,34.94049020480481,16.365349277354632,583.518034637438,0.0
chester rd t11 & t12,16.0,10.683899383499984,0.9992354297523286,"-2.287186510921025,53.46188534828739",SOUTH MANCHESTER,ENW,E12000002,North West,5875.6143451023945,E02006963,E02001262,164.11651755089437,2587.786182545571,2279.116348018534,0.9805920271322772,0.0,52.5533308050259,,47.13224914313985,17.385811392198338,13.996970468825824,10.966182498929973,309.54716645839756,2.9234893860503295
chester rd t13,13.25,3.083761662949779,0.9992354297523286,"-2.2870365034877675,53.46197559400642",SOUTH MANCHESTER,ENW,E12000002,North West,1695.915846201919,E02006963,E02001262,47.369991696278824,746.9291440510507,657.8358113589093,0.2830344981472589,0.0,15.168801294323494,,13.604080100256256,5.018177046232461,4.040034390052933,3.1652388294986706,89.34656257371346,0.8438252895441644
chorley south,17.5,13.92422728641687,0.9823445449893372,"-2.626897725454889,53.64822875825745",PENWORTHAM ,ENW,E12000002,North West,7657.633851820829,E02005198,E02005197,124.47778429375649,6210.160488227906,447.40090319163016,24.17747744819005,20.685107972370904,50.34824941562408,,25.677554570240673,34.86745332741363,24.053073119641116,44.03952507676112,692.8215355573523,6.552868688739981
chorlton,12.0,7.115342313030834,0.993091873418342,"-2.2813047458655134,53.44022805260212",SOUTH MANCHESTER,ENW,E12000002,North West,3913.08508851403,E02001081,E02001073,61.218176262095575,3020.695496282089,457.6908189980308,5.038181272626954,0.6238780232726686,22.319674578387946,,15.555459225526157,7.052093365562485,7.790791540538182,20.541762887623456,269.13932714037,1.2517157210456937
church,7.0,5.967318655730989,0.9777809582618676,"-2.3853933509040393,53.75601155567692",PADIHAM,ENW,E12000002,North West,3281.72906135364,E02005216,E02005217,77.31742149074566,2704.0622239568297,123.15783598083277,2.1649701055628183,3.217059165158692,65.9676820882668,,13.730072157161212,2.5253112998386973,8.240742135360575,6.5572407648149085,300.7466322669267,0.5378780496546036
circle square,22.86,5.052738615839928,0.9487435344092126,"-2.23704265567777,53.47204456999987",BREDBURY,ENW,E12000002,North West,2778.7554363467148,E02006914,E02006912,128.04900868998408,435.96839310562837,1700.5629702190847,2.9374353291473345,0.0,24.666037413519604,,43.70108128263376,8.22323258156519,11.580377083556288,10.167858344517125,84.82556436169801,0.0
clarendon rd,22.863,12.22749923628647,0.99273880720505,"-2.4709667934186608,53.76437024412068",PENWORTHAM ,ENW,E12000002,North West,6724.517644597814,E02002617,E02002615,95.58797293851143,5754.71058695395,209.72739605540335,6.401030436076304,4.227411439986023,92.21866717542673,,9.97066185796912,2.986571398709022,22.334475195769166,11.930695267242726,595.7532023925401,0.0
claughton,4.0,3.5357928091747435,0.994904982925303,"-2.6761418095955243,54.0904148389546",HEYSHAM,ENW,E12000002,North West,1944.5105391933464,E02005222,E02005225,23.843765229121068,1279.767082183227,61.75413583086613,252.26231990641782,9.580875110252595,8.360061901565325,,3.497185869366032,15.793571384891987,65.57353429497249,20.279520273222836,222.4291002962191,24.028198521021586
cleveleys,17.5,12.025717008660562,0.998119381465326,"-3.0315234173732324,53.87969132857109",PENWORTHAM ,ENW,E12000002,North West,6613.547435251168,E02005326,E02005328,79.09330892731492,5470.246466651491,485.0004484852956,21.73870361976722,7.49051499350413,22.05920054393995,,5.678656843241703,3.5279205977128636,16.189474052090304,14.093266143422884,519.9534141876294,0.9392857083378721
clifton junction,17.5,10.32768972928847,0.9853283347272874,"-2.3138669028125536,53.52391043891008",KEARSLEY,ENW,E12000002,North West,5679.7167164349585,E02001164,E02001161,69.52953467743741,4494.760543724931,500.59028460507403,6.76081369324455,2.232510955529494,69.15542679689858,,9.77886342577752,5.257396448349947,12.86718050473019,19.952034364183522,490.9102336257767,0.0
clover hill,19.4,8.154178202061644,0.9975620329844916,"-2.204494526252626,53.8296641259151",PADIHAM,ENW,E12000002,North West,4484.393262870596,E02005249,E02005251,114.80208774200399,3768.792004166845,98.76397704884616,26.11846788482232,7.3925715800546214,79.9873921579915,,4.981693037855865,2.0890744283904663,21.303714698264688,15.995335525023277,400.1917714256069,2.2248094308169915
cog lane,27.075101009858138,18.422883440925062,0.9918684905071404,"-2.2676637593198494,53.786109818476085",PADIHAM,ENW,E12000002,North West,10131.671437380008,E02005185,E02005181,200.82680454790713,8375.619748638,459.12628208269314,9.079763385779778,5.99651821573593,99.41618016204367,,17.173923048786907,4.236405670277931,25.92090827953301,7.051461683670815,1014.0801237671891,0.0
coniston,1.8,2.273223694504976,0.9963168081577396,"-3.0808902275068806,54.36943339261846",HARKER,ENW,E12000002,North West,1250.1601961628135,E02004022,E02004015,31.203722365529664,644.6536441214337,103.42016853553513,178.07784333713607,10.043840517288853,4.7190959747661525,,4.338670161304078,16.25350853823638,36.11824179785918,23.258216785443445,191.00500729577726,19.118021448678228
copse rd,22.863,15.350189449433504,0.9971017719092408,"-3.0213057460206945,53.914203688126776",STANAH,ENW,E12000002,North West,8441.842261115025,E02005319,E02005323,192.3448822029058,6929.352717390292,483.347126003969,21.491083263641197,15.028184444093272,69.93741220225465,,10.971096830991629,9.437400319830752,31.27786946303935,18.850168353508984,709.4557839262436,5.025291810721053
cox green,16.7,10.993326475639662,0.9975673320655872,"-2.4263774757298364,53.61855103287128",KEARSLEY,ENW,E12000002,North West,6045.783886772453,E02000984,E02000986,49.69418782714303,5023.62627680627,484.85645317851873,13.492892272254805,3.819028450844679,20.827503937202255,,5.147120251436466,3.597410631090265,9.171311550194204,20.65811632304112,432.3402362803611,1.9155739474388398
craggs row & bushell st,22.86,17.02422281333553,0.9951911514575984,"-2.703243556191149,53.765002894530056",PENWORTHAM ,ENW,E12000002,North West,9362.47751740668,E02005263,E02005267,226.54296968740323,7068.288754553459,753.3911088054031,12.864505049645485,4.2480313411824095,196.45717555651603,,40.07718166663702,2.0007592643875483,46.92714109611788,13.987037416707308,979.6239614504223,6.3922682979276235
crown lane,22.863,15.833026457635537,0.9981269786683284,"-2.564920232490945,53.592971366392476",KEARSLEY,ENW,E12000002,North West,8707.378649085838,E02000992,E02000987,85.23910735491576,7435.924119720373,367.772632089126,27.50228116736532,7.568017055593224,38.301378935323775,,28.559562774675218,12.831922477790247,17.447447014941773,35.59771211823691,740.4025146134045,1.5184067353319413
culcheth,12.0,8.135882791682345,0.9990881068091017,"-2.5220515123096763,53.45390766181373",BOLD,ENW,E12000002,North West,4474.331695289741,E02002590,E02002591,24.81473423026198,3707.7678471210274,187.96734052091423,120.09659985982101,12.337889158963716,10.765772011077706,,1.1877478407973265,13.28219742554908,80.422020166197,19.068241547909732,352.26265551400854,8.840744761395937
cutacre,23.0,4.922386854900747,0.999451018623991,"-2.456406646213906,53.536412344675064",KEARSLEY,ENW,E12000002,North West,2707.0684380896514,E02001311,E02001013,33.7493371590037,2387.6310123730705,62.540153724657046,6.179176053326558,3.7669780439815783,16.434912921379887,,1.9038633673250425,3.104833115885137,6.7847352452536045,4.872656168662357,221.12106744232133,0.0
deansgate,20.17,11.035916392309073,0.9985450188433213,"-2.2506471288408902,53.47980079335949",SOUTH MANCHESTER,ENW,E12000002,North West,6069.206226908488,E02006917,E02006959,247.26255298686962,753.7916424295819,3993.921018570663,18.037594042132856,0.0,53.554758216718035,,49.73609548247897,30.73640484770544,21.642289379435734,16.809874599099214,131.7451175710854,0.0
denton east,22.863,12.625059913079756,0.998554330434726,"-2.1160135696140583,53.45732972830163",STALYBRIDGE,ENW,E12000002,North West,6943.156283147967,E02001249,E02001253,103.92014535446904,5882.097129314598,304.717082049762,1.4635976874203782,1.4498984973887974,59.462035496187,,5.86233018252581,8.194566239517746,16.713114561190572,28.643552136920086,599.8146291397098,0.0
denton west,22.863,13.489054003373235,0.9941876125330164,"-2.1463424308786663,53.456748068220456",STALYBRIDGE,ENW,E12000002,North West,7418.310146806783,E02001252,E02001187,103.3379080680618,6424.340929122167,321.3143295551545,10.187782737289973,1.261553209727574,35.22571891715352,,25.50399725072993,5.9417270475639565,18.177551184778483,16.615124070826948,528.949937955723,0.0
dickinson st,31.5,24.832128704656192,0.9990288139600516,"-2.2408915539110668,53.47598280260349",SOUTH MANCHESTER,ENW,E12000002,North West,13656.438197259544,E02006914,E02006912,629.3081249691265,2142.6050448804936,8357.566412493512,14.436284498533336,0.0,121.22341214449798,,214.77281083589355,40.41380038809001,56.91278256227751,49.97083487956953,416.8827029902934,0.0
didsbury,22.863,14.683662004413302,0.9977084145124204,"-2.2302812426554968,53.416958235479434",SOUTH MANCHESTER,ENW,E12000002,North West,8075.285250721109,E02001087,E02001089,98.92227447441908,6443.238748118471,862.2934816849707,7.021769982834643,2.3186822067808537,40.4646267813316,,13.2813303858058,7.644452626771965,13.363832510590886,30.537905376818806,534.7033640573444,0.0
dodgson rd,22.863,7.456007508122733,0.9986413820010056,"-2.6812949512944773,53.767978941173894",PENWORTHAM ,ENW,E12000002,North West,4100.434036244699,E02005266,E02005268,86.40851958486664,3194.6530118837986,313.94001641645815,0.655289518434613,0.6491560462954483,71.93779825756532,,20.560249934779055,7.337827069593873,14.342190502495383,10.381688837736291,368.95672050396524,11.070673729663246
douglas st,20.84,10.83863327989822,0.998014268101972,"-2.7262769699130156,53.76353525983631",PENWORTHAM ,ENW,E12000002,North West,5960.710307607915,E02005264,E02005260,112.58883924537335,4928.472085665474,351.4160277566605,15.078980432731418,3.3195204543623738,47.79292462154073,,5.592381405252145,3.908611288953467,30.292666150306026,7.026318741967698,491.00460680468626,4.1625684268995755
droylsden east,22.86,14.168306566883896,0.9984909041966022,"-2.144129222315862,53.47911405731091",STALYBRIDGE,ENW,E12000002,North West,7791.865340734806,E02001239,E02001242,117.18279960146923,6711.642403554699,310.39514411854947,4.9511615072461135,2.4524094603954896,48.14817330062024,,15.699940747813644,3.4651445956085176,12.956694431250773,38.06684704533555,607.8145656386018,2.4601920259311534
dukinfield,22.863,10.523647965817553,0.95,"-2.0862397595393523,53.464653627954696",STALYBRIDGE,ENW,E12000002,North West,5787.484019763311,E02001248,E02001245,90.66820980169304,4701.447444487264,409.0084510958075,2.1452913996214185,0.0,45.12405255770083,,10.502314713522317,7.340247897052118,12.929242090424811,16.660610482901706,513.5195747105867,0.710651939876209
dumers lane,20.5,9.852999893977527,0.9873966924159266,"-2.3026078802874417,53.56949255431198",KEARSLEY,ENW,E12000002,North West,5418.660869153703,E02001033,E02001031,56.81396974902734,4600.490139204686,292.618462391894,5.251053235210461,0.0,32.68128444571906,,15.42397839194391,5.880045306577048,16.989467525832314,7.829828851089467,425.5526566944585,2.087364636051264
dumplington,34.0,16.701686832305946,0.9980430850554848,"-2.351421542433519,53.47063015792295",CARRINGTON,ENW,E12000002,North West,9185.098737531996,E02001182,E02001183,154.90311358387996,6949.351390822384,833.1331650522774,7.699888660004359,9.153381774915138,131.78616948294544,,61.68264692080883,60.35548394554961,29.30885593063995,43.054798494531724,877.0250015480668,0.0
eastlands,22.863,11.57209283872868,0.9979593570235789,"-2.205542573772024,53.48477669015112",STALYBRIDGE,ENW,E12000002,North West,6364.076658293721,E02006983,E02006984,209.51894118266648,2545.8855207330153,2441.882770693163,6.7295112351321285,0.0,80.46936306990463,,112.31062437911177,29.30510681156199,34.15361511197034,32.40259788397616,405.81744121692464,20.063037557780735
easton,1.7,1.515063343144664,0.9972677544717264,"-2.8902571007010094,55.036896622194625",HARKER,ENW,E12000002,North West,833.2096356567671,E02003987,E02003990,8.34392250954307,470.02455855420254,58.38482108650417,147.5810655025533,10.623926457822472,2.4228946652353267,,0.08135491747064984,12.16811431841012,24.701341008507857,8.858638231051716,97.18799214198738,7.872121055151864
egremont,15.0,11.247403761511531,0.9949554484130618,"-3.5292521235165033,54.50329700402616",HARKER,ENW,E12000002,North West,6185.5137823889345,E02004005,E02004003,83.79510522606134,4911.449398622207,183.90818761942305,171.78073923964666,29.236750551856595,46.443737115716736,,4.041437878731149,14.829308840287814,97.93590659807678,28.914676126551367,684.5214393607318,23.313217363088512
embleton,15.242,11.932092066227732,0.994723043272334,"-3.3070466335375643,54.65253574902094",HARKER,ENW,E12000002,North West,6562.05836416657,E02003971,E02003970,61.47170524273734,4601.862336989968,361.73047363891754,613.7888043156721,56.67390649559307,22.630764012733735,,7.120414044218308,53.38512565612567,152.24871161153706,41.567982775364335,644.4068049922001,46.253904435572885
exchange st,17.5,9.642845424961491,0.995503507855099,"-2.4695360435113805,53.702762140893896",ROCHDALE,ENW,E12000002,North West,5303.086342614733,E02002630,E02002628,105.77161848755381,4436.549590266594,169.85749148721203,13.475816493936112,5.721292983402408,40.77024600994841,,25.703031855967318,9.880359413257718,16.48746881970509,24.22014183689694,509.08938736532116,0.9565748571687381
failsworth,22.863,12.852076630636615,0.9983602107602104,"-2.157820233807613,53.51004387485055",WHITEGATE,ENW,E12000002,North West,7068.004209394365,E02001129,E02001131,89.88135812695985,5935.160191114466,333.64392569040785,5.747766976289492,5.6939682085391725,62.10540026504622,,27.818548754560613,4.022660873727911,27.347875026101896,5.356548210952267,628.6803296259549,1.4280094136782644
fallowfield,22.863,15.610129892140774,0.9989868518131826,"-2.218129661629494,53.44150178703311",SOUTH MANCHESTER,ENW,E12000002,North West,8584.796601961949,E02001076,E02001080,147.80009913603658,6073.522135470499,1236.649604214148,10.551544413077343,0.0,108.14744981241763,,49.30731816046156,9.846208691243634,54.50746910930653,30.90484269306545,747.1445726138784,0.0
farnworth,23.0,12.963458048019264,0.9951721197215724,"-2.397982460468152,53.545762386972235",KEARSLEY,ENW,E12000002,North West,7129.258460324697,E02001015,E02001010,110.9873857148794,5660.598192227602,493.87523482622925,6.135657426985145,10.940810448535125,93.345625604756,,58.16299457024436,4.580407274537005,25.690242840976804,11.43607420033235,656.9487064789881,6.097516897246218
feniscowles,5.7,2.6403324842506506,0.9984884104478428,"-2.5370275674403544,53.721281791359",ROCHDALE,ENW,E12000002,North West,1452.051808374557,E02002624,E02002626,14.931789945243608,1246.8963558382384,45.93833078634346,6.3593924614794535,0.6999854349361679,5.700725037108983,,2.5157597046782123,3.7364036709164377,5.155064802532569,7.024051823498676,131.52842124517247,0.9362757256260109
ferodo,16.54,9.788407951645343,0.99371076140988,"-1.9155776339191433,53.32892797698428",STALYBRIDGE,ENW,E12000004,East Midlands,4813.057272097741,E02006872,E02004100,52.278806677104654,3733.4567913302208,115.7547119724801,232.7740574981875,26.735687620971945,13.608569210720264,,7.882261538572987,24.134876040769903,77.04618821356144,34.58310924267119,567.7588685916387,13.410265813094318
