PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO
ormskirk,22.863,13.535732540062035,0.9986327202945757,"-2.887874399462677,53.56673186683117",WASHWAY FARM,ENW
padiham,38.0,18.937953973856914,0.989099979400635,"-2.3289595926886957,53.794999141468665",PADIHAM,ENW
peel st,8.2,6.830033616094186,0.995580906447693,"-2.389840288805866,53.8692009755285",PADIHAM,ENW
pendleton,22.863,13.902464761516672,0.9966083512326721,"-2.285374990031235,53.48595184621433",KEARSLEY,ENW
petteril bank,22.863,13.959817103593512,0.9922792556029875,"-2.9090062029938473,54.87453182013512",HARKER,ENW
phillips lane,9.0,5.397882860068218,0.9500008538333795,"-2.1904196701435197,53.85177959307324",PADIHAM,ENW
piccadilly,22.863,10.02715265517017,0.9885,"-2.2361273404966853,53.48083710117898",SOUTH MANCHESTER,ENW
pimbo,30.0,20.549340654246325,0.9846742042933818,"-2.768711125369406,53.53511751744158",WASHWAY FARM,ENW
portwood,22.863,12.118467060813975,0.9985262817533369,"-2.1545239080140224,53.41228055917934",BREDBURY,ENW
poulton,20.96,11.301196526424016,0.9084930110213582,"-2.979084546980086,53.84441129891342",PENWORTHAM ,ENW
poynton,17.5,8.606302145784097,0.9916953652613006,"-2.120193029244677,53.34826740939242",BREDBURY,ENW
preesall,23.0,9.498415190549652,0.9977997353408649,"-2.9610696795578875,53.91122261082792",STANAH,ENW
preston east,32.0,15.342813386440891,0.941198569913433,"-2.6575756376354605,53.79084249645555",PENWORTHAM ,ENW
preston old rd,22.863,11.018481109564668,0.997696868858206,"-3.025528303986587,53.806263166093295",PENWORTHAM ,ENW
prestwich,22.863,15.01899866951772,0.9993584149862651,"-2.2822019730896623,53.53233066352979",KEARSLEY,ENW
pringle st,19.94,10.371688831585956,0.9984525354415464,"-2.470154828385252,53.741939101367514",PENWORTHAM ,ENW
queens park,19.2,8.30807064145256,0.972599983215332,"-2.2141453864413245,53.50230698966954",STALYBRIDGE,ENW
radcliffe,38.0,28.15063158394973,0.99303591303799,"-2.3407118654067105,53.55158407597836",KEARSLEY,ENW
randal st,18.8,12.448941974320547,0.9989442486998695,"-2.48537210722557,53.75201701960347",PENWORTHAM ,ENW
rawtenstall rd,22.863,11.755279982853693,0.9921738045271239,"-2.3135362218409354,53.69531779504889",PADIHAM,ENW
reddish vale,18.5,10.182776151638333,0.9972090153674212,"-2.1497798805372295,53.43646575602112",BREDBURY,ENW
ribblesdale t13 & t14,16.0,12.665811819132426,0.9490991152197694,"-2.385510411049124,53.88784687732014",PADIHAM,ENW
ribbleton,22.863,8.97581422209777,0.9985117980560021,"-2.6580891980854817,53.77807649932201",PENWORTHAM ,ENW
ringley,23.0,6.498055941470901,0.9565704056210272,"-2.361854383574284,53.5458682412011",KEARSLEY,ENW
risley,19.3,14.829578601000295,0.9499999392008526,"-2.52553713597223,53.43252646869177",BOLD,ENW
robert hall st,20.5,13.45200059057828,0.9950881761645564,"-2.282323999532122,53.475856062610724",KEARSLEY,ENW
rochdale central,42.0,18.347614204577113,0.9886539781861163,"-2.1660801163967602,53.61696671610485",ROCHDALE,ENW
roman rd,20.5,14.018002529971131,0.9908352246421456,"-2.470521064351505,53.73401012700477",ROCHDALE,ENW
romiley,17.5,13.130445994264427,0.9930860190874035,"-2.09735848629789,53.413212855439575",BREDBURY,ENW
rossall,3.5,3.890981371887207,0.9850068339124485,"-3.0376851890946663,53.90121902830432",STANAH,ENW
royton,22.863,11.077927326002177,0.9973707222771304,"-2.1158237457868685,53.56435472478241",WHITEGATE,ENW
s.e. macclesfield,22.863,11.546797264243574,0.9955149554938657,"-2.1213391823587946,53.249489247205126",MACCLESFIELD,ENW
s.w. macclesfield,22.863,17.074640365777704,0.9993,"-2.136834995145976,53.253966829952276",MACCLESFIELD,ENW
sale,22.86,11.989242708067989,0.9990439408169398,"-2.318215884443738,53.42596041571827",CARRINGTON,ENW
sale moor,10.0,7.430501453098208,0.997379837528314,"-2.3073281432776396,53.41660489054551",CARRINGTON,ENW
salford quays,20.5,9.488368989289375,0.9990165076875643,"-2.2977567526324325,53.47435345295348",KEARSLEY,ENW
sandgate,23.0,12.712471052081147,0.9928442351096943,"-3.2023348674265697,54.10969322332894",HARKER,ENW
scarisbrick,6.0,3.749634350689756,0.9946082839142427,"-2.937342729366963,53.601661698265424",WASHWAY FARM,ENW
sebergham,4.0,3.9209272802327613,0.9822762084435435,"-3.0066308754869935,54.7746095522314",HARKER,ENW
sedbergh,7.620800000000001,4.107081043741344,0.9991252907589868,"-2.5372521919810502,54.32010706197101",HUTTON,ENW
selsmire,4.0,2.2805836814887406,0.9939578734625182,"-2.6028601182096978,54.46141761653413",HUTTON,ENW
settle,5.0,4.422948804661756,0.9949540647978532,"-2.282837393699133,54.06909157846671",PADIHAM,ENW
shannon st south,22.0,15.226805059499513,0.9971979212427603,"-3.05226977970651,53.80928526325934",PENWORTHAM ,ENW
shap,8.5,4.8615,0.9715704814850055,"-2.667082977965981,54.51367266724785",HUTTON,ENW
shaw,22.863,11.340831009099237,0.9982414069380842,"-2.0875960550022,53.58160935424781",WHITEGATE,ENW
siddick,20.5,3.1909,0.9857457070812838,"-3.547334306615201,54.66243046719708",HARKER,ENW
silloth,30.69,6.1096569193899795,0.7380599015130295,"-3.383509910548415,54.86805764722275",HARKER,ENW
skelmersdale,22.863,12.790453575788396,0.9926507875198324,"-2.7986172513745085,53.56085354335643",WASHWAY FARM,ENW
slipway,13.0,8.293836226320584,0.9934942368852813,"-3.5910830542981707,54.54841857637822",HARKER,ENW
snipe,22.86,12.767928139002471,0.9956297225963381,"-2.1243675170736713,53.48155418921966",STALYBRIDGE,ENW
south park,23.0,7.815919811237365,0.9960070280967518,"-2.9655743736490563,53.740094178411375",PENWORTHAM ,ENW
spa rd,31.5,23.52383349647625,0.9731429889047739,"-2.4384720069528694,53.5777721795081",KEARSLEY,ENW
spadeadam 11/33kv,9.5,0.0,0.9488,"-2.607181731178563,55.02624627861835",HARKER,ENW
spadeadam 132/11kv,38.0,11.542483309856781,0.9992748288092039,"-2.607181731178563,55.02624627861835",HARKER,ENW
spotland,17.5,9.570666638818675,0.9962459632324663,"-2.1846945030082026,53.625172623998075",ROCHDALE,ENW
spring cottage,13.72,8.73909408552947,0.9810175229676219,"-2.2226246169235315,53.83337977926086",PADIHAM,ENW
spring garden st 11kv,29.0,9.338356369079252,0.995853080217816,"-2.800836436057962,54.046741416727585",HEYSHAM,ENW
spring garden st 6.6kv,22.863,11.326707376815206,0.995853080217816,"-2.8009874152739314,54.0466505324245",HEYSHAM,ENW
squires gate,22.9,12.04057995822103,0.95,"-3.032865862940106,53.7804394215838",PENWORTHAM ,ENW
st annes,17.5,6.454296199892476,0.9915716749186818,"-3.037245642390748,53.760501196893856",PENWORTHAM ,ENW
st marys,22.863,7.670770221788587,0.9965654516967705,"-2.1134150420505664,53.54442991418959",WHITEGATE,ENW
st marys st,17.5,10.292556288895112,0.9944780096023842,"-2.6850979739932863,53.761153194608454",PENWORTHAM ,ENW
st thomas rd,22.863,9.825250418750514,0.9969490060951066,"-3.021862141028183,53.74979328704628",PENWORTHAM ,ENW
stainburn,15.0,5.791334546882693,0.9998885020191578,"-3.5120360307901373,54.64961944128031",HARKER,ENW
standish,23.0,15.699117724758894,0.9895535587869667,"-2.6640166335491644,53.58527151140651",PENWORTHAM ,ENW
strangeways,20.5,14.056098344730376,0.9989148734195431,"-2.2459535854504407,53.49413814290841",WHITEGATE,ENW
strawberry bank,22.863,9.060591314519636,0.95,"-2.360390471233901,53.76037669365691",PADIHAM,ENW
stuart st,20.5,11.097601790921248,0.9891155012260224,"-2.1945174505282123,53.486071524588326",STALYBRIDGE,ENW
stubbins,28.0,15.57951136947255,0.9313620949969247,"-2.3175420751420956,53.65811414915461",PADIHAM,ENW
swinton,23.0,9.926828559650152,0.9976105686989283,"-2.3276797047441655,53.51169404223471",KEARSLEY,ENW
tame valley,22.863,14.606603799767864,0.9968490808208321,"-2.074577601065571,53.47967221209497",STALYBRIDGE,ENW
tardy gate,22.863,11.448417962392769,0.9952216311004091,"-2.699337211666087,53.7289469871706",PENWORTHAM ,ENW
tarleton,22.863,16.247527656752734,0.9776599239482199,"-2.8383717344979087,53.69525606971909",PENWORTHAM ,ENW
the height,16.8,10.65091929243698,0.9968727426552987,"-2.3061129163511023,53.50077637722193",KEARSLEY,ENW
thornton,22.863,11.655642449269996,0.9951979599023055,"-3.0020934859425488,53.87101535864366",PENWORTHAM ,ENW
townley st,15.242,8.270279267606131,0.9976435521904824,"-2.194026562853353,53.55011462451208",WHITEGATE,ENW
trafford,20.5,14.897973987377057,0.993517149694717,"-2.291969744127495,53.4653433049682",SOUTH MANCHESTER,ENW
trafford park north,15.75,10.623305811221853,0.8808317260734351,"-2.3218112217181686,53.47554044669008",CARRINGTON,ENW
trimpell,23.815,3.2848024424295774,0.95,"-2.888923021628938,54.02351774893267",HEYSHAM,ENW
trinity,42.0,13.427484834139465,0.9723304791522952,"-2.262916823697848,53.480502470257825",KEARSLEY,ENW
tulketh,22.863,13.763472251140108,0.99576786975594,"-2.7238235964186135,53.77347309289856",PENWORTHAM ,ENW
ulverston,15.0,8.88465248854799,0.903616955620653,"-3.112686575647897,54.190890020428625",HARKER,ENW
union rd,22.863,15.364802613248845,0.9967347327606143,"-2.421856820799963,53.59121560716907",KEARSLEY,ENW
upholland,17.5,12.116155160029974,0.9898612805165281,"-2.7176465593679944,53.533817046027664",KIRKBY,ENW
urmston,22.863,11.063023908360098,0.9976992497670736,"-2.346088235816663,53.4576303754697",SOUTH MANCHESTER,ENW
victoria park,20.5,13.90707129887387,0.9903845125541368,"-2.2217642894912704,53.46007431590411",BREDBURY,ENW
warbreck,17.5,9.156659799293625,0.9499969301746292,"-3.0382522846968554,53.837532046159055",PENWORTHAM ,ENW
wardleworth,22.863,11.847139737211634,0.9823200965593204,"-2.1475374320014984,53.62289631805298",ROCHDALE,ENW
warton,22.863,9.732329951535517,0.9968506445989814,"-2.8917940555985675,53.7499060918143",PENWORTHAM ,ENW
waterhead,22.863,7.223242777669272,0.9962609978966789,"-2.077810878998244,53.55006717762778",WHITEGATE,ENW
waterswallows,22.863,10.063725800214957,0.9767260185707528,"-1.8854791320858413,53.27605832760146",STALYBRIDGE,ENW
weaste,20.5,14.07389592793329,0.9969976099512089,"-2.321697211947114,53.48635388996198",KEARSLEY,ENW
werneth,22.863,8.653672244775624,0.9999892336514947,"-2.1331163436052627,53.52766425483542",WHITEGATE,ENW
wesley place bacup,22.863,9.864302815232014,0.9968828522555991,"-2.20631119383351,53.695433830336825",PADIHAM,ENW
west didsbury,20.5,11.810062601748147,0.9949929645915249,"-2.252711597593451,53.42914624526252",SOUTH MANCHESTER,ENW
westgate,22.863,14.947791591292997,0.9959027009445954,"-2.871158322332973,54.06162172935597",HEYSHAM,ENW
westhoughton,22.863,17.79798439509866,0.9949901372507427,"-2.5172881207469295,53.55872534484556",KEARSLEY,ENW
westlinton,15.0,6.928886559233293,0.9994,"-2.9458253276776496,54.97133378181628",HARKER,ENW
whalley,22.863,12.203562751919835,0.9883246700298322,"-2.405905845004302,53.82116999645011",PADIHAM,ENW
whalley range,22.863,17.113008388942017,0.9982849932382032,"-2.2585920856588317,53.448288193082384",SOUTH MANCHESTER,ENW
whasset,16.0,12.505473326006056,0.9687377489608933,"-2.758495902761108,54.22653614326398",HUTTON,ENW
whittle le woods,17.5,9.581304985300543,0.9995944059787606,"-2.639323477313184,53.68557241186284",PENWORTHAM ,ENW
whitworth,8.0,2.6635477318794187,0.9292069114652757,"-2.171308983563239,53.668767327141026",ROCHDALE,ENW
wigton,22.863,20.068751991590673,0.978953584326381,"-3.1566150313920973,54.8386977597045",HARKER,ENW
willow hey,22.863,10.596657874524672,0.9917671298939862,"-2.789617858405018,53.54861694204714",WASHWAY FARM,ENW
willowbank,17.5,12.935387851616714,0.997417881509425,"-2.1239530588516735,53.551142711508525",WHITEGATE,ENW
willowholme,22.863,10.851402980787466,0.9975784488583974,"-2.958182669080648,54.90113196832553",HARKER,ENW
wilmslow,17.5,13.035024920050045,0.994929644445394,"-2.231034026607616,53.328266072038",SOUTH MANCHESTER,ENW
windermere,23.0,13.048860817608213,0.9973704600948655,"-2.899705324927798,54.37790335074375",HUTTON,ENW
winifred rd,17.5,12.048838237772136,0.9949643123754647,"-2.1522734230554423,53.39296703479995",BREDBURY,ENW
withington,17.5,14.86870579621367,0.9973625592233722,"-2.2296225919337407,53.43152993008202",SOUTH MANCHESTER,ENW
withyfold drive,35.0,17.055620695437565,0.9989813673396989,"-2.119422260340377,53.26610244887716",MACCLESFIELD,ENW
woodbine st,17.5,11.719109890598759,0.9949692393269997,"-2.1447648398235497,53.60796125567615",ROCHDALE,ENW
woodfield rd,22.863,15.372705517922345,0.9978424556578873,"-2.6330795780251273,53.656941870068465",PENWORTHAM ,ENW
woodhill lane,9.0,6.367610080451016,0.9943611370321669,"-2.8679523320312135,54.06686686774386",HEYSHAM,ENW
woodhouse park,17.5,11.44792955451124,0.9958407995810462,"-2.270028236742703,53.37361280131215",SOUTH MANCHESTER,ENW
woodley,22.863,12.09581481955626,0.9958108779606709,"-2.1050600600907337,53.42491836965161",BREDBURY,ENW
woolfold,23.0,10.612275297974511,0.9913750878056242,"-2.3207106475600914,53.60112917451506",KEARSLEY,ENW
wordsworth st,22.863,12.945131987771518,0.9991645781480502,"-2.4440146735255985,53.59360718447577",KEARSLEY,ENW
worsley mesnes,22.863,8.390746932186667,0.9951392954038027,"-2.643610708764175,53.5307151030593",KIRKBY,ENW
wrightington,22.863,10.709690575697252,0.9849611710620868,"-2.7048739300119315,53.6140793967929",PENWORTHAM ,ENW
yealand,4.0,2.9296091463619485,0.9799873215850371,"-2.743966811198755,54.17688943816301",HUTTON,ENW
foss islands,36,27.626080078125,,"-1.072350544977576,53.96130167104259",OSBALDWICK,NPG
oatlands,22.9,9.796203125,,"-1.5312933789448784,53.97683801648599",KNARESBOROUGH,NPG
starbeck,22.9,20.1596171875,,"-1.4986354355284524,53.99709055320108",KNARESBOROUGH,NPG
barden friar,5,0.9375,,"-1.7945973888652424,54.3377382553703",NORTON,NPG
bedale,22,17.549978515625,,"-1.5905305713519269,54.29018855270453",NORTON,NPG
catterick camp,24,16.81542578125,,"-1.7294505243740375,54.37482571113375",NORTON,NPG
northallerton,24,17.760408203125,,"-1.4794358390514355,54.34697356515118",NORTON,NPG
romanby,8,6.06328662109375,,"-1.4529360401778193,54.326805806554184",NORTON,NPG
richmond t2,24,3.5,,"-1.7210922452554067,54.41110558529134",NORTON,NPG
thirsk,14,13.1114306640625,,"-1.3891411224915997,54.230163970868624",NORTON,NPG
wensleydale,19,10.502103515625,,"-1.8505189889734313,54.307991921363566",NORTON,NPG
kirbymoorside,24,9.86,,"-0.9345657081403103,54.25247500490447",OSBALDWICK,NPG
malton,32,23.91719140625,,"-0.796783411678193,54.14192990424908",OSBALDWICK,NPG
sheriff hutton,24,11.619427734375,,"-1.0356936595953807,54.094646741077",OSBALDWICK,NPG
thornton dale,19.5,11.6408994140625,,"-0.7422643222859654,54.23099264400987",OSBALDWICK,NPG
yedingham,8,2.88386474609375,,"-0.6237072350076726,54.190796506987894",OSBALDWICK,NPG
campleshon road,24,16.50509765625,,"-1.0885620359904873,53.94338665346551",OSBALDWICK,NPG
elvington,20,12.23,,"-0.9489354424410698,53.92443171021583",OSBALDWICK,NPG
haxby road t2 t3,14,11.2,,"-1.0753783650467905,53.97669458079828",OSBALDWICK,NPG
huntington new lane,24,17.7511640625,,"-1.0555898628096996,53.97928208979439",OSBALDWICK,NPG
melrosegate 33/11kv,32,27.5771640625,,"-1.05970234747576,53.95916308084612",OSBALDWICK,NPG
rawcliffe lane,24,20.11098046875,,"-1.1065092332717859,53.979734277475835",OSBALDWICK,NPG
york university,24,13.2087265625,,"-1.0442324602331823,53.94918109392312",OSBALDWICK,NPG
eastfield,30.3,19.12142578125,,"-0.3995268157879845,54.23701371447352",OSBALDWICK,NPG
newby,24,11.945841796875,,"-0.4332782219550174,54.289005176663615",OSBALDWICK,NPG
north street,24,11.323486328125,,"-0.4010622187840517,54.28420504787018",OSBALDWICK,NPG
ravenscar,8,1.7,,"-0.48758401450078115,54.394724784951784",OSBALDWICK,NPG
scarborough 33/11kv,32,18.82,,"-0.41437394111083053,54.264786247886406",OSBALDWICK,NPG
whitby t1,19.1,4.11,,"-0.6126470850579795,54.4780066857615",OSBALDWICK,NPG
whitby west t1,24,4.75,,"-0.6352342462916933,54.4801062849319",OSBALDWICK,NPG
boroughbridge,15,9.9330849609375,,"-1.4140068681468814,54.08706163572902",KNARESBOROUGH,NPG
roecliffe industrial,15,9.9330849609375,,"-1.4140068681468814,54.08706163572902",KNARESBOROUGH,NPG
coneythorpe,22,12.516869140625,,"-1.406408262441895,54.030302958072866",KNARESBOROUGH,NPG
darley,8,4.17731982421875,,"-1.678455749407873,54.03231720578263",KNARESBOROUGH,NPG
ripon,24,23.369212890625,,"-1.5213135253262218,54.13312115720452",KNARESBOROUGH,NPG
husthwaite 33/11kv,15,10.5111826171875,,"-1.2271912386653412,54.1571540081634",KNARESBOROUGH,NPG
sessay bridge,12,9.746943359375,,"-1.3193130759959464,54.174139097805714",KNARESBOROUGH,NPG
sowerby,12,9.746943359375,,"-1.3193130759959464,54.174139097805714",KNARESBOROUGH,NPG
acklam,22.8,17.54012890625,,"-1.2463262787194387,54.54775848234011",NORTON,NPG
bowesfield 33/11kv,32,13.14765234375,,"-1.3181727536368886,54.55195013005597",NORTON,NPG
millbank lane,22.8,18.0780390625,,"-1.2981734973586856,54.53982911634992",NORTON,NPG
rudby,8.38,4.65241845703125,,"-1.274058110472504,54.462469414828355",NORTON,NPG
stokesley,13.11,7.45546875,,"-1.187678896910214,54.47663199688257",NORTON,NPG
urlay nook,48,17.853533203125,,"-1.3784429815866612,54.524199196138916",NORTON,NPG
belmont,32,22.20156640625,,"-1.5371016900299672,54.78336053078954",SPENNYMOOR,NPG
durham east,22.5,18.909267578125,,"-1.576386508161615,54.78103264910155",SPENNYMOOR,NPG
high flatts,24,16.0182841796875,,"-1.5904239332353947,54.86435866405772",SPENNYMOOR,NPG
potter house t1 t3,28,15.9665302734375,,"-1.5917782736931525,54.79962461280724",SPENNYMOOR,NPG
brancepeth,28,14.04,,"-1.70797217776463,54.71984446664903",SPENNYMOOR,NPG
fishburn,28,17.416154296875,,"-1.4347510256703981,54.69469581734461",SPENNYMOOR,NPG
low spennymoor,24,0.0,,"-1.5908709465300135,54.69681479360679",SPENNYMOOR,NPG
meadowfield,24,12.8797470703125,,"-1.611414731905523,54.74541918374485",SPENNYMOOR,NPG
skerneside,34,19.865162109375,,"-1.5325572761222386,54.609513274994846",SPENNYMOOR,NPG
spennymoor 66/20kv,44,16.7797109375,,"-1.5542598482493968,54.704791761552144",SPENNYMOOR,NPG
amberton road,40,23.255111328125,,"-1.2141374156238913,54.69660306358455",HARTMOOR,NPG
brenda trading,29.4,22.584341796875,,"-1.2128161420172023,54.66545484975279",HARTMOOR,NPG
hartmoor 66/20kv,28,22.3606796875,,"-1.2909985776040647,54.702181393845464",HARTMOOR,NPG
peterlee west,32,10.6192255859375,,"-1.3717428562790805,54.75709521695851",HARTMOOR,NPG
wynyard,40,38.2,,"-1.3170017063596497,54.639611381685825",HARTMOOR,NPG
eastgate cement,26,9.7628125,,"-2.080179061292822,54.74196123670673",SPENNYMOOR,NPG
fylands bridge,25.2,20.314904296875,,"-1.680532553821417,54.64180692993107",SPENNYMOOR,NPG
harmire bridge,28,13.6235068359375,,"-1.9162453475454997,54.553706153846",SPENNYMOOR,NPG
toronto 66/20kv,40,16.0611328125,,"-1.7025512556909703,54.67354108611176",SPENNYMOOR,NPG
hawthorn pit,28,20.93,,"-1.3977715194750318,54.806222370033645",HAWTHORN PIT GRID,NPG
houghton,24,16.54,,"-1.4858024418326958,54.84618576691464",HAWTHORN PIT GRID,NPG
peterlee industrial,20,8.43,,"-1.3587390664949917,54.772690999536294",HAWTHORN PIT GRID,NPG
shotton,24.6,14.37286328125,,"-1.3558386385770507,54.76543237042073",HAWTHORN PIT GRID,NPG
stoney cut,31.9,17.057548828125,,"-1.3584017519482388,54.81562742582029",HAWTHORN PIT GRID,NPG
tunstall,30.5,19.2564921875,,"-1.3935665819228795,54.87300754366038",HAWTHORN PIT GRID,NPG
