X,Y,FID,MSOA21CD,GlobalID
242165.8414,102692.9405,1476,E02004228,d6134f29-3d37-4970-95b2-31d442b4f6b9
486852.2616,149768.810699999,1477,E02004812,ca42379b-9cd6-416a-8b9b-1cec57ec4b49
324106.9431,139231.123299999,1478,E02006067,51032314-5c96-49af-9ef4-f4b40bf13dbf
572743.2392,169832.342,1479,E02003318,3b009c27-77b9-43fa-9aec-52287cbee95e
413174.8207,287192.764799999,1480,E02001882,a6a78b0a-32e4-4006-891e-be405c3f60fa
310233.943,113357.212200001,1481,E02004166,30471a39-0684-4b2c-9980-466d1c2d221e
445316.1222,118716.4092,1482,E02004718,5378663a-7e3c-4ca8-8601-7b7117c32a4c
458054.3382,103524.9111,1483,E02004741,c2df3c0e-d93f-4291-8ccc-d60486b0584a
576802.6628,156898.841800001,1484,E02005069,0c3983e8-f227-4f65-af2b-18b67f0d8b7b
510968.349,167024.2961,1485,E02006320,6fff6f3f-2f3c-443c-beaf-65e27e917cf2
494264.2084,180621.307399999,1486,E02003412,c8b6b6ed-e8f1-403b-8aea-fccd68fc1d83
520909.7128,142788.7645,1487,E02006374,e4bf79e0-0740-4812-9464-7848b89dad5d
406165.1163,281184.1198,1488,E02001933,ae88b8c3-78f4-40fb-a457-071577c7008c
447822.0542,166666.4517,1489,E02003385,94fc15c5-b6bd-4d85-ac4b-8f9c4a29f0f1
513021.9541,176798.4528,1490,E02000536,83d4e1e6-6b3c-4c7a-9a6d-e2500d6a6603
470423.3727,108617.750700001,1491,E02004767,db9d1915-acf9-4952-80f0-b3e94382652a
346722.6777,176723.944,1492,E02003065,75c3ceb5-2b93-4a5e-96cb-c22ee075eac7
449081.4039,112388.798800001,1493,E02004723,3db71065-39de-4878-aa87-61a40a58e5d1
522405.6977,162275.1084,1494,E02006837,3d3d9c7a-3a33-4a5c-bcad-b4c623652dd3
151165.8733,40084.5292000007,1495,E02003943,4eed13f5-aa36-4c13-896f-6e57f5c3b79d
539446.2762,152805.094799999,1496,E02006433,bffb2048-8d24-4f81-b5a5-eae9d047308c
389191.6695,184445.408,1497,E02006648,33af0cf9-e892-4827-8c35-7d070ed8baae
532282.0401,183829.4167,1498,E02000571,768f1b91-d622-40bc-9495-87f7e9525ae0
441169.3138,113182.163899999,1499,E02003568,b7e119b8-9c60-4ec6-87d8-2f4254381672
491915.868,169063.3193,1500,E02003437,b610020f-d33f-4c78-baf5-d19f28ebee56
285840.358,70959.7663000003,1501,E02004215,c8c22108-21a7-4bc0-aace-5e41ff3e78ce
248797.3132,58448.0146999992,1502,E02003129,1b3bee81-b224-4893-8490-2fa96609a4c1
352784.8693,177050.9827,1503,E02003019,06663fd7-c1cc-4c9a-b2ef-f0b9574ce129
564185.9702,171868.798599999,1504,E02005063,91d8b2ef-5512-407d-9e7a-247f041debdf
365749.3665,174192.216700001,1505,E02003116,268df969-be60-4a3e-bdc2-fe49aa66b30f
442334.7947,113558.653899999,1506,E02003565,5505a9e9-e2fa-4b1b-859d-30bc6f8690bb
527172.5045,168029.3826,1507,E02000710,c0a0abd6-49d4-499c-84ae-793329e3bba5
369653.3441,89919.7875999995,1508,E02004278,e9d84834-ffa7-4ae4-a9d3-8c0353188b4d
332979.0256,158573.1853,1509,E02003089,5b06e6db-4938-48f0-8fc4-8024e34edcb6
530974.0017,186528.455,1510,E02000558,3b04499b-087f-441c-ad62-d20ea1d6d1b2
443508.4185,122090.6119,1511,E02004712,8c7871bb-de0b-47ef-8b3d-4e2f5906ef76
487638.0683,180385.0495,1512,E02003427,65107501-735e-4258-9436-bc5339b4baad
529792.033,178701.3663,1513,E02000980,e554164c-3957-497d-8970-871f37688718
512862.2918,102635.633400001,1514,E02006632,ac034c3f-30aa-4f83-b1bf-3c1046e3c07b
521374.9081,175896.776799999,1515,E02000786,1c15d438-0670-4d79-b656-9356a4469642
413904.0614,185287.4735,1516,E02003223,a5dc5e79-f62b-4721-b5e1-da32c4dcd9c0
524270.8485,170643.5999,1517,E02000692,798c2cba-decd-413d-80ac-a9f66c7d4fca
578731.6214,168672.7532,1518,E02003323,733ee4bd-bef8-4189-acb9-07a9f4a4adcf
547212.8404,184753.665999999,1519,E02000013,cae00c5d-dd7d-43d6-9f57-5632bca6f0eb
397866.4404,93191.3421,1520,E02004264,068b13ef-a669-4e33-8b9a-2cfd9599f8eb
539807.0193,174232.3104,1521,E02000668,499f36d6-b91f-4937-abc8-1a493484a06a
535693.0749,177368.779200001,1522,E02000655,38561e21-a7d5-4689-a0b1-6b93719ff557
459524.3512,99300.1568999998,1523,E02004749,62f3d554-cc48-4864-92b3-1bd5a8f00392
346300.2534,119714.094000001,1524,E02006083,4874cd98-2617-42de-825a-2edc8ce28189
499789.5598,167893.2634,1525,E02006397,f0ac0c16-16f2-449a-aebf-4a761fcf5395
545100.089,172988.345699999,1526,E02000089,de45e0ed-8fca-4a09-8008-db0e445143bb
518143.1367,183856.106899999,1527,E02000121,cc7cbd7a-ea46-419d-8a10-070ebcfcdcf1
520971.4503,191486.753900001,1528,E02000044,b7cae618-306a-48b2-beeb-bc4ea2aeafd6
517073.0159,192515.355900001,1529,E02000433,410e1ae6-a37e-4a1f-a2ab-095262e94d43
383619.9396,86890.6257000007,1530,E02004266,16215fa3-c150-4311-b9da-e667a4a9c48e
499468.5946,151830.9057,1531,E02006350,ab05a197-f1bf-4130-ad62-c169ee8a4155
601161.8287,144008.083000001,1532,E02007046,15c5c9df-42e8-4192-9250-3b0983b3d675
403222.6838,284707.543199999,1533,E02001901,98921c5a-7c4c-4e2e-8bfe-1c328c0d82a0
541962.04,175332.931299999,1534,E02000337,79eacf63-e47e-47cd-a979-25abf7927049
442172.2225,116128.017000001,1535,E02003549,3bd2fea2-a8d1-4841-afa5-a08293852a07
286474.2519,71252.3906999994,1536,E02004214,f4232af4-28ee-445a-881f-a6b323111c92
530050.3663,193342.965600001,1537,E02000304,28e69447-4fd3-451a-8013-90072782ca03
407716.2967,293580.581700001,1538,E02001843,bdebef48-f87d-4b3a-b420-b755fd8e0f11
541360.7827,184245.304,1539,E02000727,63f02372-77c3-4479-acfb-d0fa2a808ad1
248777.9825,56847.2566999998,1540,E02003137,bda0741f-37b1-4293-96aa-7ccf62f8e7da
499072.1463,146800.959899999,1541,E02006360,00b24262-0343-474d-b008-9b78044112a0
524910.2034,184623.8883,1542,E02000178,ddf23184-8699-4b14-9563-3310004c5bab
411110.6306,283331.182700001,1543,E02001916,e0a8da4f-4f2b-41e4-a80c-ef3161dfce63
459471.6708,92476.2683000006,1544,E02003584,d845b084-ebec-474a-851f-8a989dc5d05c
511471.5276,185599.6121,1545,E02006796,be5d00a8-c314-493c-930b-d49b3f26c5c5
233861.4894,105062.086100001,1546,E02004227,1b461b5e-d71e-4e70-8785-3ef716d64b60
533012.2424,192948.6445,1547,E02000307,b3554877-3b2b-4a3b-b3ee-06fee992dff9
361918.7681,178001.126800001,1548,E02007066,7eb4858a-cff8-4239-82d1-b891198c48a7
479151.3546,178668.283600001,1549,E02003439,480e70e5-e9f1-48a4-bdda-b2bedc28e7ab
572976.4404,107977.085200001,1550,E02004401,01847530-5965-4cf7-8bb7-73644970aabb
487353.7406,155763.391799999,1551,E02004805,2e126e87-38e8-43c6-9a25-ea4b044fa105
467905.835,110777.1304,1552,E02004764,f772990d-680f-4b06-922c-20393bbbf899
416013.0913,184680.777799999,1553,E02003228,f0b4e2d9-6056-40a9-913b-68c4fdcfb6c8
518259.4749,191610.121200001,1554,E02000434,8a631794-0be7-427f-b937-57b8cb2789f4
517712.886,158330.6778,1555,E02006363,d7691c02-af35-46f3-8359-f082a7b769cb
525070.9328,164593.192600001,1556,E02000853,22df256b-8119-4e72-9753-f9078c370ab2
413142.3497,155013.015900001,1557,E02006642,e4dcd201-547d-4dbd-b2f0-23159e6c77db
296423.0349,77705.3212000001,1558,E02004205,e8d6e7a5-9163-473e-b90d-6dc50ec79a6e
561017.2655,98737.0284000002,1559,E02004366,f386f94e-8898-4fbb-8687-1f200181724f
433561.6134,87244.0351,1560,E02003592,16b93008-c20c-42c9-8a14-58cbe61734d5
463584.5462,153111.320900001,1561,E02004683,569eabde-524c-4875-afe4-d159c6c4d53e
292164.2674,134009.872199999,1562,E02006117,e893d5cb-291a-4754-b0fc-d3ebaa429b55
531634.9834,182495.0283,1563,E02000575,510ccf55-3408-4a57-9751-3cf1f1d22c2d
531206.4469,177311.7991,1564,E02000622,2a3c8f77-61ae-4adb-9cf3-84080a448546
477595.1259,105388.7018,1565,E02006569,af523404-a438-4669-97c4-91d13463099b
524902.0147,185379.9288,1566,E02000170,82415ee9-2dd8-4204-bb1f-c18298e56d75
520039.9821,186585.836200001,1567,E02000101,23987e34-cd59-4c12-a008-4f15ca4cfc08
546009.5281,177846.4047,1568,E02006786,9a0e4da2-77f9-4dcd-8003-5c197c412482
513381.7514,169975.123600001,1569,E02000806,4a006aee-8311-4e53-a062-d4ce1a9935e2
288816.3051,60633.9877000004,1570,E02003167,48fd3ead-f012-49f2-a773-50dee0f0444a
538156.1255,187157.0019,1571,E02000917,341ab2b4-7c7f-48db-a2ee-2d7cbb96c585
523617.6497,179598.988700001,1572,E02000378,30e54dd3-159c-4392-ab95-ac5c4e3d16f5
535002.4678,167655.652000001,1573,E02006788,f3b16fac-3454-434f-b6a3-9a2648942c67
322573.0964,123990.9891,1574,E02006108,c772f31f-c92c-4ffd-aef7-9c030b788a3c
418997.5964,169045.0419,1575,E02006635,51ebb77f-9cce-4813-943d-a3dfd042d9d3
506913.9259,184922.5627,1576,E02000506,7557b234-6246-4f4c-9427-5819acba3f96
255772.5404,56463.4655000009,1577,E02003139,c5d66a59-b824-42bf-a440-d2bc261bd80b
553491.8905,185456.5603,1578,E02000488,161f761a-bb21-4fb1-bf7f-14f7a28ad6dc
541548.7711,173917.332599999,1579,E02000341,5fdae22b-21a5-43d6-b2fc-63cdec22b072
287820.4328,70555.4157999996,1580,E02004216,6b53aeae-3972-4b2e-8482-1202347e10ae
409492.1824,108370.1852,1581,E02004244,7dacb807-8697-4615-b502-20c03d001ae0
440913.0734,115322.282099999,1582,E02003554,5412dd25-864b-4c23-a57d-66376ae536f6
637332.821,167366.6897,1583,E02005142,b997c6f2-d019-4f69-afdb-a41d2b45e18e
553018.8433,154617.4827,1584,E02005098,44d65c9c-3d9f-4dc7-ab39-f17ab6bb991b
362344.6444,182012.988600001,1585,E02003098,5ebc3ba8-95f3-4677-b4b9-02eccbeaa5be
524320.1399,195577.629000001,1586,E02000027,497fd6f1-5036-4751-86d5-6c0df9314d20
242097.4479,70806.7690999992,1587,E02003892,95c64bf7-e68e-4e6e-92ff-6c030eaff07d
591210.8068,163642.146600001,1588,E02005124,8253c5ac-77e5-43e0-a6e0-6d6b8ae51d7d
524256.1442,163800.0196,1589,E02000855,4df217a9-48e6-4d35-bd37-1b37e76e1ef7
518382.1563,110976.842599999,1590,E02006603,37156dc4-fe1c-4d40-ab0a-b24d554fa990
449563.9122,114672.9178,1591,E02004721,fd3f14f6-3f10-4dc8-a18c-1adf80cbfe2c
508619.7511,170625.6512,1592,E02006408,ec46efe4-ac96-42a4-b312-ab5b12db021b
498212.303,158804.6894,1593,E02006460,76069789-c5b6-44cc-9bc7-ea83eb117523
251244.3027,61408.0372000001,1594,E02004189,f1d33721-96d8-4e7e-b710-2104998bdb39
532455.6258,197394.832699999,1595,E02000284,126467b3-5376-4056-9098-2192897ac789
246493.4353,55645.4672999997,1596,E02003145,027df254-2b77-44b9-bf6d-ca49a404f7e5
499008.7359,174139.157500001,1597,E02003436,a9d812f0-7676-4cf3-a0e2-c8b0b3190662
532951.6973,185220.704,1598,E02000565,9d8e6b5a-d89b-4f0a-994f-7a0741ddb299
402295.6635,98208.6028000005,1599,E02003194,44473066-b334-4444-a4d5-a88e2b7b6c07
515127.818,191040.163899999,1600,E02000437,666dc552-8473-4de2-b65c-177ba71e82c0
172588.3252,41313.8770000003,1601,E02003921,1cd02999-c23d-497f-bca4-bfab300555de
562690.961,172635.4935,1602,E02005060,402e4e9a-15ff-4332-9ab6-89502af03a4e
536605.2063,174525.174799999,1603,E02000667,c6b9ac15-6c4c-4c15-b369-f275d0528d05
147189.7609,30460.6312000006,1604,E02003949,bc73ee45-cff4-426b-ba35-3e1924839881
240974.2279,59295.2686999999,1605,E02003897,5cdeb4dd-31b4-429a-8955-9c51f80f04c1
535006.7673,176766.6972,1606,E02000829,a2c11320-6b19-4165-94f7-92cc907e8101
327771.3042,193780.241800001,1607,W02000334,37afb12e-6ba0-406c-88bb-d09dc500eb38
366029.3447,176660.192600001,1608,E02003112,90b85166-249e-466a-8343-9dbacfc9f2d5
630941.5964,165171.7578,1609,E02005145,f398561e-3b1e-44c3-aed5-850a12a34828
488678.7786,181505.0843,1610,E02003425,6b4949bd-50ca-4456-9bd5-930cc3620bd2
537178.5884,183172.6741,1611,E02000867,6597344b-5a7d-4426-a96b-9815027a4282
526595.0429,175076.2754,1612,E02000934,c0fd0c22-4a7f-407a-aad6-16ee091400b3
369000.8328,81929.6923999991,1613,E02004282,e127c92a-aaad-4a28-8b73-ddf87225b839
415665.5173,287109.0474,1614,E02001883,7a89d0ae-25d7-444c-b99a-62c90ab2892d
386675.1175,159715.916200001,1615,E02006683,a47b147f-a4e7-4e1a-bf1c-991e8be6c6d5
542343.7757,172019.939200001,1616,E02000127,2211d631-3d0b-4555-a03e-cb944b2ad959
501568.553,150734.398700001,1617,E02006354,a4593107-bb34-4619-83c9-824bfd13029c
549161.4449,178862.6205,1618,E02000067,2ae9eeb5-2847-4877-976c-a2de7f722501
527555.8971,176956.1193,1619,E02000923,2d99e55c-008b-443c-a775-d77bc7e19c79
573826.0507,174214.848999999,1620,E02003315,c6368c4b-7794-4288-86f8-155733042d4d
529854.8944,191176.354,1621,E02000400,44c25d34-a083-4cf3-9117-96466b821e50
531167.5648,173521.6592,1622,E02000641,c6a88003-0d28-4f24-ba8c-1b0e92aad61a
522972.9921,183134.2708,1623,E02000125,8116ee52-0e2d-4801-92fc-786b0bc2346a
603871.3581,138905.0854,1624,E02005005,6c78a614-2e04-4677-91cd-a6bf52639fa8
537763.1565,186600.878699999,1625,E02000920,f617023e-4e70-4332-b107-acf976b3b006
361586.7772,173501.7114,1626,E02003040,a9a15738-8dbf-4e76-8aeb-e85f3a7e339a
405130.3135,92442.8932000007,1627,E02003203,2e5e59ee-a3d4-4337-b7f3-00ffe212fdc2
510579.5119,186330.0351,1628,E02000503,fe65dfa4-7e05-4c06-a3cd-b987f68c31f8
488495.1125,161672.7697,1629,E02006419,3346763e-f896-4a30-b361-428d2bb37379
529195.491,162242.898800001,1630,E02000863,8ff1eff4-b5a0-49f7-b2e9-6cefaa310b7a
612170.8382,134978.284600001,1631,E02005110,95c2fd4a-38ef-488b-aeaa-4b3621e04657
558513.3283,103356.720899999,1632,E02004423,572a0603-8ee1-4de0-aada-9f76516260d1
486187.4123,169922.082800001,1633,E02003355,193b2e1e-e695-4bc5-a47e-c2773d827ff0
359747.6073,170049.7325,1634,E02003055,a0d84d41-ed3d-4467-845f-1cafb9d63f75
404776.5478,288681.4087,1635,E02001873,969a52e9-5bc9-4ef8-b694-861b02bc95fd
447583.3813,107203.6195,1636,E02004726,36b916c2-a40e-4876-b7ed-268d3807beba
497094.0703,151883.1095,1637,E02006348,c7c006f3-2e45-464e-9447-a50851629da1
547519.7945,186808.674699999,1638,E02006799,4f0ae918-b95b-4293-8949-ca874e360863
446643.7067,167984.590399999,1639,E02003378,fd5c34bb-182f-496d-ac86-c303240e9879
304337.6674,228848.0251,1640,W02000113,14a63522-d1b0-41e7-a92d-52f56af9c9bc
574099.966,167812.765000001,1641,E02003327,b1987cd8-d7ef-4e3d-957c-21b5a6ab1932
530563.2966,192048.900599999,1642,E02000312,6fd00b1e-e9b7-42a5-a097-531a7ef4307b
531667.3551,165357.181600001,1643,E02000217,1a8cc12d-0b52-48d6-a1e6-fb3e7fc2ccba
409507.234,193698.315199999,1644,E02006644,69d9f2b0-19f7-4937-90d5-65055d7ac963
548906.7219,184485.9812,1645,E02000014,1b2aaf06-217e-4d59-80ff-741c6615eb0d
409126.2125,95128.1038000006,1646,E02003177,e4379939-1144-4dfd-95b4-fc77a70c7704
543779.5425,172421.0011,1647,E02000344,c9865b92-0693-4017-b939-7073ca768696
619842.8213,168046.915899999,1648,E02005011,559f8412-4f93-4c2a-9a97-5c6074df1c50
506330.2294,173359.9901,1649,E02006404,8dc34819-83c6-4f0d-8c04-a55ba6f94b99
589667.4157,163492.2225,1650,E02005126,c7c39102-b8a9-4299-855f-27efad9531f5
535182.5947,197886.365599999,1651,E02000282,ec3d3a0a-247b-4c54-9b8c-86f0c00955a0
544143.9155,146744.661,1652,E02005100,73ef60fc-2642-47bb-8d87-c8d830fd246e
623187.0909,137368.0393,1653,E02005104,d75d79b0-5327-42c2-bf62-ecc4494635d3
530436.0177,189428.6941,1654,E02000416,38fd2638-b9af-44dd-86f7-db24a5c12b9b
534471.6242,193073.2212,1655,E02000306,5139ba0e-f8db-459c-a5b8-421e00305266
636516.3762,164801.7786,1656,E02005148,af65873f-7693-4812-9eab-8db2e3befca5
487720.8688,150695.803099999,1657,E02004810,1cf5ac58-ed41-4176-b718-c4012e028d2b
539764.8384,101887.0283,1658,E02004384,60e27561-b686-4be9-9ebb-66e7e421c5f1
441744.192,107306.536499999,1659,E02004787,c6dec8fd-f7d7-40c2-8077-45ecab64822f
506264.423,171783.6823,1660,E02006405,c6edb99e-b1c0-4b32-ae6e-3daa020b3f10
511356.4072,166026.3017,1661,E02006324,babc0a08-cd7b-49b5-a9fb-ef85ee94fd13
595216.1709,148594.513699999,1662,E02004997,478c8314-298e-4d8f-9a9e-c665e95b747d
466139.5661,155717.0963,1663,E02004680,9bd219d4-e07e-4b03-8946-59b8aa60fed8
513002.7538,180577.978499999,1664,E02000260,56acf157-bb90-4e05-bdec-7151bf7546e9
465730.0562,99481.8339000009,1665,E02003542,3d201799-f927-4be6-9aad-5d72712716e7
587574.164,152820.8737,1666,E02005078,b0404beb-b6df-49a9-aa02-fbe5c359e648
536807.1686,176597.4911,1667,E02000657,e10e6e84-9045-48fe-815d-d9d65cae762f
511250.8295,190384.415899999,1668,E02000441,bc86c041-4892-46c8-b982-6f04b0576e2d
539042.0422,180929.658299999,1669,E02007112,99d6f50b-16ea-4c1e-8839-8fcb5d4bd128
638641.6364,166026.6305,1670,E02005143,e403a3af-3c25-4e86-8034-6112e07fe574
542933.3748,185647.4616,1671,E02000715,64d21ae8-06cd-49df-b47e-8b55afe93a61
530526.7146,176081.3883,1672,E02000627,b1d4827f-662f-4d6e-af89-7b400d1985eb
559704.1005,99634.7002000008,1673,E02004364,0e7ba6e4-a700-49cc-8a2c-974e96b31fc1
414009.3396,131488.6011,1674,E02006668,41109d55-fb46-496d-a122-dc08e670a077
544698.1633,165817.267000001,1675,E02000157,45421c52-81f3-42d6-9829-462c2dba81fa
476938.5924,107031.42,1676,E02006567,37070cf2-b79d-42e4-a32a-43b34e53f08c
500495.3947,178964.6962,1677,E02003418,a854ec4d-4354-446f-9a61-72d24a15c297
510915.9067,186989.3835,1678,E02000501,330c54d9-b550-41ba-88d1-10ddc06375ae
317394.1655,207476.645099999,1679,W02000320,b22fa0b1-dfcc-46aa-a47d-b80fc76cb6bd
595079.1831,130876.8331,1680,E02005009,1f354dee-7fb8-413d-90c7-a49c7588307d
518633.2352,174832.6876,1681,E02000789,a66fc135-d474-424a-ada9-a8e0f547916b
524168.0753,184612.8222,1682,E02000115,533edcae-87aa-4e3f-8076-017184564a64
553127.299,186097.560000001,1683,E02000486,e1332ee2-eeef-401d-86d8-53f7f3f02a1b
579037.057,111623.0381,1684,E02004370,6cb94d13-3c3f-476c-abbf-a6e5791b6225
359766.772,147144.5012,1685,E02006052,54c17c9d-a36e-465d-b73c-934f828eebfa
526384.249,181046.9234,1686,E02000975,63ebf63c-6bcc-4389-a342-bbf9d2e15ed4
367953.2322,90263.4724000003,1687,E02007007,bfa2b4bd-6eb5-4511-8807-1c766f61e7d6
591693.7415,120126.5732,1688,E02004395,c00c80bf-0502-4c0a-8fc4-4fa592f88853
531604.5805,174902.431399999,1689,E02000635,05505611-663f-4341-a8ea-006f7d7c4ccf
510689.4439,176503.4268,1690,E02000538,10f44cf8-99e0-4c5d-9a75-48e125bd2aac
483618.6954,163654.034299999,1691,E02003363,94f851d7-2912-443d-90d3-59460c5c6953
525368.456,172230.3511,1692,E02000689,2f5f8d4c-82e5-4578-be2a-d5f028c9e53c
518367.3598,189363.093,1693,E02000449,d142f7ac-6e3c-451a-8cc7-19e24e1e29cf
519248.6868,175784.2096,1694,E02000787,5689a6b8-1c53-402a-998e-e5331b161038
513846.6489,185957.1533,1695,E02000462,42d61605-d14f-4677-9dc1-7873b1aa21b9
523893.3617,159790.477299999,1696,E02006375,c318e901-af56-4d95-aa51-9b954d0e7d47
255869.5666,133993.213199999,1697,E02004181,329f196b-1e20-4d11-b46f-444366bf2ffb
401996.6169,94710.3457999993,1698,E02003197,a1430767-16ce-4106-9220-19a208650ed2
460700.5567,148381.1149,1699,E02004695,34fcd0d9-3cdf-49b7-96ff-d528900a1934
506057.6237,183612.2728,1700,E02000508,a1741fbe-a970-4a8f-b90c-2910c3c6c2dd
411051.627,292499.556399999,1701,E02001849,f4c3e697-ddc2-4e41-a836-3fc98a8ee002
364732.7833,80363.9546000008,1702,E02004280,2c3ed0b9-598e-4fcd-bf39-866ea450398b
523703.7935,171244.104499999,1703,E02000690,70bd9a38-78c6-4296-91dd-160422d39d3d
463971.269,100286.8607,1704,E02006975,5c15d820-08d5-4df8-8a50-5d549a6bf7dc
544378.7658,188676.302999999,1705,E02000767,6ee60236-e265-4cf2-b535-fdde18e1dadd
329147.5277,198582.0348,1706,W02000328,3b1c15d0-1b72-4d51-9d44-0410d3e67f31
444246.4384,161648.8047,1707,E02004677,02645653-acf5-41f7-b349-a575593f0780
520402.634,179165.1259,1708,E02006791,b2b49769-c22f-4ab8-976d-483bba2aaf92
387062.2371,151002.561699999,1709,E02007024,c1649a3a-e6d2-475e-b807-e770ef5f5e31
611414.248,154308.2356,1710,E02005026,161cc539-5b0a-47e4-bee0-878dd4f95e6d
291216.436,64244.9203999992,1711,E02003161,981e4a5e-00b7-426c-a42b-752b8e2ca160
400274.6862,284421.408,1712,E02001906,f95f07e2-1cdd-44be-970f-2c33709acd7e
535452.2442,182802.169199999,1713,E02000870,46ed5006-fbad-418a-965b-6a728a3c6af6
583223.2072,176036.6829,1714,E02003314,0f4e8354-e36c-41c9-b46f-ac7c98ee39a5
530579.1881,186213.160399999,1715,E02000560,f5f28524-548a-4c68-b99b-82a5c14ef6c4
548835.3327,176674.059800001,1716,E02000075,1501529a-b8f7-4183-a096-de89648e4f8a
614392.627,156940.0627,1717,E02006855,a715d4f7-49f1-41f8-86d6-4fd554c22c8e
460973.0771,105748.7247,1718,E02004736,5124a2e2-e9fa-44f5-b12c-31ae9605fd52
508868.0968,191640.1252,1719,E02000494,8d9a186c-44ca-4f14-bdfa-5a159f1d3cbc
529039.9089,182726.669399999,1720,E02000188,2dbe67bb-d627-4d97-aafd-f3ca8a8f657a
540548.578,192284.6291,1721,E02000751,ec3a8396-ae4d-4f7b-a161-6e7b821e755a
505641.9623,174101.6219,1722,E02006403,8f5a6f1e-ec26-4b3f-8f87-03a15f35395e
518472.4429,173046.909299999,1723,E02000795,6fe040dd-34ba-45db-9f5b-80edc1e40d1c
361832.396,162210.574999999,1724,E02003004,569aa2a7-52ee-4f06-807e-f6265fe3bb3a
528024.1796,189808.772399999,1725,E02000413,45f984b1-b734-4420-85a8-a867514e2e67
536477.4729,184864.2707,1726,E02000362,188a3206-83ae-472b-b772-69872ee88f10
484914.2548,145842.5604,1727,E02006442,321032d9-7780-430c-9d43-a2696bc6df87
357360.9588,172723.478599999,1728,E02003045,abf37cf6-fd93-4fe8-a4b8-7537ea24a567
507643.7396,171322.617799999,1729,E02006407,32d9d309-f132-4463-be28-052efb13adf1
530888.69,185397.7097,1730,E02000564,e3fa8f23-66af-48ce-bd6d-a649737ab37b
337559.354,137315.0046,1731,E02006072,e56c7684-b9fb-4d20-969f-f42405d6e2ff
474622.326,106693.317600001,1732,E02004774,cb39be7a-8f21-4231-a83e-bed94bb79722
324305.7796,90620.0215000007,1733,E02004138,5ce56335-3580-48e2-8821-4495cf04cf62
446904.4784,128597.9322,1734,E02004836,362bd8c1-e5db-465b-b5ce-3f5eaa21de73
405231.9802,100676.593599999,1735,E02004251,f8a0cd25-882e-480e-8a7e-0cf60afd2958
526103.5023,182318.7981,1736,E02000966,7011eec3-897f-4cdb-b013-6ac7cb94b8e7
535255.1352,185947.666999999,1737,E02000355,ec2ce94f-56d7-43ba-911b-d225a47545f3
368677.8669,71347.9726999998,1738,E02004289,cff63e8e-3856-4159-996b-5853e8dc29ba
465061.9318,164796.5118,1739,E02003388,a657f6e1-0363-4186-8f2e-84278818e285
536369.055,190637.9573,1740,E02000903,73bb4aaa-19d4-40c9-8ed4-e18e49e86c92
529132.8653,178410.709000001,1741,E02000981,a9c1fc2e-30e9-4fba-90e0-90f0ffc60cd8
531885.975,160263.6831,1742,E02000233,e00a00c9-deaa-4bf8-99be-ec816e32c766
533428.4653,166163.8905,1743,E02000215,acefeb79-2a74-4029-9067-dcb9b196242c
535484.4307,181578.664799999,1744,E02000879,38b6454f-5041-487a-8d84-91109ed83810
466741.3205,135052.9515,1745,E02004703,2a4aa52e-eff3-4a20-a894-969f9a5cbbf5
325831.8242,94209.2586000003,1746,E02004135,4377d160-baf8-4f64-bebe-284c3f462ae5
501085.6929,106813.803300001,1747,E02006542,ae2311f7-2213-4560-b2d3-05cd33a6fb1b
505453.2767,170658.3024,1748,E02006409,848310fb-cbb1-44d4-80b9-002615864564
367053.5857,172140.235099999,1749,E02003119,394ff298-72b2-4803-bfc5-481c685a9e5e
466165.0861,102913.8521,1750,E02003531,52381257-9712-4271-9b33-1f13ef4b6250
536812.0898,183689.4471,1751,E02000864,de0775c4-481e-48e8-943e-c7b1dc38f30a
518110.7777,168274.272299999,1752,E02000606,c3799bc1-8e50-437f-bdc8-5251f67472d5
366950.3735,150210.3971,1753,E02006048,6bec48d4-f36a-434a-a5c9-c923ebb7480b
529363.0993,174517.693600001,1754,E02000636,8bbccb2b-7263-4bf0-a199-12fb39c079d1
469626.7649,113110.049699999,1755,E02004710,769db07d-d015-457d-9925-be898a5c7607
