Scenario (Short Name),Licence Area,Substation Name,Supply Voltage (kV),Voltage (kV),BSP Group,GSP,Substation Location,2022 Thermal Demand Headroom (MW),2023 Thermal Demand Headroom (MW),2024 Thermal Demand Headroom (MW),2025 Thermal Demand Headroom (MW),2026 Thermal Demand Headroom (MW),2027 Thermal Demand Headroom (MW),2028 Thermal Demand Headroom (MW),2029 Thermal Demand Headroom (MW),2030 Thermal Demand Headroom (MW),2031 Thermal Demand Headroom (MW),2035 Thermal Demand Headroom (MW),2040 Thermal Demand Headroom (MW),2045 Thermal Demand Headroom (MW),2050 Thermal Demand Headroom (MW),Bulk Supply Point or Primary,Scenario Full name,Output parameter,X,Y,location
Best View Plan (PS),NPgY,DRONFIELD,33.0,11.0,Jordanthorpe,JORDANTHORPE,S18 2XU,13.104234760098366,12.988180737253757,12.789050170571842,12.520280811706092,12.13670928514873,11.678869640409234,11.141507999259375,10.511525862770233,9.413630260763442,8.620131732927593,4.9238347890306535,0.8512729920997799,-1.6180751971736704,-2.8660460869808375,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),435775.0,378298.0,"53.300432009629766, -1.464663753349678"
Best View Plan (PS),NPgY,DUNKESWICK,33.0,11.0,Bramham,FERRYBRIDGE B,LS17 9LP,2.830632941625507,2.7982221677393024,2.725735391055288,2.610115503902102,2.468751096009237,2.125777397072783,1.7798620395323637,1.4546545601250358,1.3755432610795806,1.0547369724827202,-0.2128758564322233,-1.537005031434406,-2.1977269504753405,-2.457191112595268,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),430725.0,447026.0,"53.91847141235874, -1.533682675249853"
Best View Plan (PS),NPgY,EASTFIELD ROAD,33.0,11.0,Immingham,GRIMSBY WEST,DN40 3LW,2.2846081477479636,2.1907723966180743,2.0529609597101954,1.8601531952292625,1.536066038051735,0.9144500575655785,0.11938672562274011,-0.8248057756360341,-1.628696262334886,-2.769919322695573,-7.332717273986182,-12.338455638792343,-14.693093521899929,-15.468276650789232,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),515252.0,417468.0,"53.641041494412804, -0.25816705020588393"
Best View Plan (PS),NPgY,EGGBOROUGH,66.0,11.0,Ferrybridge A,FERRYBRIDGE A,DN14 0QA,2.5878440317326428,2.5743080411163968,2.5424505618527835,2.4904891238581097,2.374342248071798,2.170208896171438,1.9080820693563343,1.5910465868721193,1.2712929697312703,0.8634540274314055,-0.7582248190721987,-2.5703440787529885,-3.450811744859392,-3.779330645747036,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),458006.0,423529.0,"53.70497674101476, -1.1227760473057564"
Best View Plan (PS),NPgY,ELLAND 33/11KV,33.0,11.0,Sowerby Bridge 132/33kV,ELLAND,HX5 9AE,6.185888255817343,6.220668610039011,6.2159284612844825,6.192779850023518,6.12872794251604,6.04172179790625,5.905641247721176,5.722251753064338,5.317758992760512,5.034980790751044,3.7269021529873267,2.2298528578814363,1.4462702728896701,1.1440217348771675,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),411299.0,420968.0,"53.68504804843812, -1.8303968441694067"
Best View Plan (PS),NPgY,ELLIN STREET 1/3,33.0,11.0,Sheffield City,SHEFFIELD CITY,S1 4QZ,25.943486944752998,25.96468500206841,25.939000680333045,25.88257720947236,25.7766361569264,25.660603116893526,25.492663973469494,25.269576611810017,24.73216538151315,24.39254235166943,22.837574289081907,20.913971497518382,19.80445963291215,19.316625472672303,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),435042.0,386430.0,"53.37357349052697, -1.4747649732031634"
Best View Plan (PS),NPgY,ELMHIRST LANE 2,66.0,11.0,Hunshelf,WEST MELTON SECTION 3,S75  4LS,16.398793399892362,16.41290899797202,16.411871808842484,16.355808363586014,16.26949778134551,16.02361858938891,15.695594480525845,15.335828079987595,15.060916707198373,14.648869622729713,12.911749214834755,10.823743762041989,9.46777660451728,8.757698422233137,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),430682.0,405706.0,"53.54709973549783, -1.5384212769097723"
Best View Plan (PS),NPgY,FARNLEY CRESCENT,33.0,11.0,Kirkstall C/Ring Road Horsforth,KIRKSTALL B,LS12 5AN,10.980107986289696,10.906933146454525,10.751906442738878,10.516645326529183,10.142163730011143,9.783008740472965,9.30166997041669,8.725340240407933,7.4908445578242855,6.719304550171191,3.010402170597313,-1.0531838172674917,-3.4666665978667837,-4.568821394764981,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),425426.0,432747.0,"53.790422505866864, -1.6155375952661057"
Best View Plan (PS),NPgY,FERRYBRIDGE A 11KV,66.0,11.0,Ferrybridge A,FERRYBRIDGE A,WF11 8RR,-0.7766767488784758,-8.607484476102574,-8.79084564681538,-9.126637016117822,-9.62701451153588,-10.233927140226545,-11.00793501079647,-11.908038234971155,-5.544041256156003,-6.63688408889109,-11.703889317722822,-17.390306810976544,-21.01241557461756,-23.00364204222419,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),448216.0,424965.0,"53.718876285283805, -1.270841824059028"
Best View Plan (PS),NPgY,FIR TREE LANE,33.0,11.0,Kirkstall C/Ring Road Horsforth,KIRKSTALL B,LS17 7BZ,7.571451294802694,7.431755673701122,7.178745374971497,6.829821393827672,6.304951833194636,5.804300972322157,5.169378307743617,4.4238626390466536,2.7371590415102744,1.7307420326257024,-3.2560183256259343,-8.589934974178483,-11.770633015835543,-13.256423600059513,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),430631.0,439313.0,"53.849156136727025, -1.5358818251149824"
Best View Plan (PS),NPgY,FISH DAM LANE,33.0,11.0,Hunningley,WEST MELTON SECTION 3,S71 3HQ,14.0681106466177,14.123286986486079,14.165297280613721,14.188038384032149,14.172604256110578,14.12196444399146,14.024467552642728,13.879761486093845,13.66772293279991,13.457551234315124,12.518267571610574,11.277131652694393,10.379916967417614,9.780615890016918,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),437137.0,409615.0,"53.58181794900027, -1.440544525752635"
Best View Plan (PS),NPgY,FOUR LANE ENDS,33.0,11.0,Girlington,BRADFORD WEST,BD8  0LJ,11.206601093398302,11.327221835319033,11.4249048060331,11.49072224294461,11.498857877302608,11.500640555017522,11.447591051300176,11.354882917611315,11.00810205540711,10.838755468408293,10.006264259467814,8.82188572119636,7.973069300860839,7.566710522292343,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),413539.0,433777.0,"53.80012235980675, -1.7959246185644246"
Best View Plan (PS),NPgY,FULLERTON ROAD,33.0,11.0,Templeborough 275/33KV,TEMPLEBOROUGH 275/33KV,S60 1DL,15.607230234275178,15.631831078024156,15.636430135382295,15.624161684022903,15.574228535493269,15.509969299799234,15.410453779259534,15.279327711736624,14.969704784787409,14.768392740303163,13.81138759976875,12.680382014609158,11.946037226902883,11.530395101892841,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),442186.0,391235.0,"53.41624044669604, -1.3667531561235717"
Best View Plan (PS),NPgY,FURNESS AVENUE,33.0,11.0,Holmfield,BRADFORD WEST,WF8  3JA,11.072614297659126,11.060726259574238,10.982221915060087,10.834925121692876,10.562798389773297,10.286268578129992,9.898625496694997,9.425893133638064,8.30421586233419,7.630693880865074,4.340862936290019,0.5940424402101279,-1.7845171376804636,-2.9536127997381847,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),407004.0,428084.0,"53.749081381397495, -1.8952694934568912"
Best View Plan (PS),NPgY,GAISBY LANE,33.0,11.0,Bradford,BRADFORD WEST,BD2  1BB,10.488280853280752,10.480043088167685,10.3994542002462,10.239746406958949,9.942093104871546,9.6312666764497,9.220422562404668,8.726253133748406,7.50981474591711,6.790267279153078,3.484531188754481,-0.43167716224984076,-2.826234470356205,-3.9789463339649274,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),415619.0,435976.0,"53.81982884474173, -1.7642344226419144"
Best View Plan (PS),NPgY,GLEADLESS VALLEY,33.0,11.0,Norton Lees,NORTON LEES,S14 1FP,14.595196790302518,14.510986866041039,14.351139160227726,14.110148884115393,13.734834016245593,13.381565454793893,12.908731139369051,12.345812129093245,11.067527775794007,10.30472674230836,6.514428994501625,2.4221235318123853,-0.05484799486848857,-1.1905018547685842,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),437139.0,383480.0,"53.34691556037996, -1.443592931717871"
Best View Plan (PS),NPgY,GREENHILL,33.0,11.0,Jordanthorpe,JORDANTHORPE,S8 7RJ,3.9902294124575475,4.0146560125903585,4.0223935877463335,4.004817470907728,3.934096172799376,3.8781863363542026,3.77345631796451,3.6324250072551987,3.185223715413474,2.9604165373879674,1.7513456868975723,0.3451668337780074,-0.6277312988420203,-1.1061119442158667,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),434413.0,381056.0,"53.325311728382566, -1.484801139113705"
Best View Plan (PS),NPgY,GREYFRIARS RD,33.0,11.0,Doncaster Central,WEST MELTON / THORPE MARSH,DN1  1QN,12.30653767013115,12.382677670213765,12.44492130881047,12.494397567281748,12.511386248397164,12.518123082235533,12.496313922301834,12.44392418494711,12.233290272563389,12.115603859196355,11.528089217292157,10.63375459731228,9.896511468966025,9.385888049639776,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),457166.0,403613.0,"53.5260798970153, -1.1391470836045872"
Best View Plan (PS),NPgY,GROVE STREET,33.0,11.0,Lindley,ELLAND,HD1 2PB,12.90942449329091,13.016024836396596,13.108458464646581,13.190722099199101,13.24956113045578,13.297731059324692,13.327662438117795,13.33351006456379,13.258556460557964,13.221507757256564,13.021066037793586,12.632323962224927,12.336609014637407,12.183272691973679,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),414153.0,416328.0,"53.64327440153047, -1.7873940874591223"
Best View Plan (PS),NPgY,GUARDIAN GLASS,66.0,11.0,Camblesforth,CAMBLESFORTH,DN14 8GA,24.862231479725338,24.8841633193857,24.90173213416562,24.914923714745193,24.924487931849903,24.88887295480592,24.854617200258446,24.826780055151076,24.834736623617935,24.796670928828657,24.647847264222698,24.400965835364033,24.165769593820414,23.981859731543963,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),472243.0,422459.0,"53.69358867060631, -0.9073953927887938"
Best View Plan (PS),NPgY,HACKENTHORPE,66.0,11.0,Thurcroft,THURCROFT,S12 4ET,8.15526305108135,8.054369237172802,7.8724649196902305,7.614178292386267,7.195874673904267,6.824624460213716,6.264427376097501,5.575091797159903,4.698958243790212,3.9512474859161024,0.452918522886943,-3.385192070159107,-5.716735193257804,-6.8294510820896654,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),441077.0,383927.0,"53.350642950481266, -1.38438542518469"
Best View Plan (PS),NPgY,HAZLEHEAD,33.0,11.0,Thornhill 132kV,ELLAND,S36 4HG,20.133841769602018,20.160651224866232,20.181435484298614,20.195116782954322,20.185402613603046,20.125953312417828,20.04518104462803,19.950350379824563,19.864950218078253,19.733223427004106,19.20488395501593,18.56125793262447,18.195529491273962,18.024021620343387,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),417711.0,404892.0,"53.54037814839399, -1.7342208941173505"
Best View Plan (PS),NPgY,HEDLEY CHASE,33.0,11.0,Beeston Royds 132/33kV,KIRKSTALL B,LS12 1YN,16.715497754429126,16.769232280595617,16.81055478958286,16.83510342646288,16.83099538084616,16.814862388742885,16.763606232584557,16.682436930976507,16.50800729284699,16.383686963713032,15.808374778138596,15.054138930054545,14.549362305162148,14.299720415646124,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),428353.0,433329.0,"53.79550278887894, -1.5710563974558587"
Best View Plan (PS),NPgY,HEMSWORTH,66.0,11.0,Ferrybridge A,FERRYBRIDGE A,WF9  5BZ,-0.4723770284156963,-0.5728394818783844,-0.7255331649464001,-0.9833123150754552,-1.2344246345042738,-1.5645245876665328,-2.0133102482490415,-2.5483382434501216,-3.284070477737208,-3.91029419089646,-6.849255470142943,-10.070361474456963,-11.930374738442659,-12.800222939711361,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),441724.0,415623.0,"53.63547219354274, -1.370463246046328"
Best View Plan (PS),NPgY,HOLDERNESS,33.0,11.0,Bransholme,CREYKE BECK,HU9  4AU,11.702932661556657,11.565676862880846,11.340114303998854,11.014635298710083,10.571364631916817,9.997039457533132,9.29036186922421,8.511291424251818,7.463401587246679,6.560096672095021,2.3191242254561963,-2.3460696093916695,-5.18346029809085,-6.474126780476546,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),514377.0,432251.0,"53.77404351189457, -0.26594293974626065"
Best View Plan (PS),NPgY,HOPE,66.0,11.0,Hunshelf,WEST MELTON SECTION 3,S33 6RP,18.473006540553683,18.50379982129483,18.520879126574993,18.531637448685203,18.5258184466462,18.33652525499381,18.168784281872007,18.048682557245055,18.094749329666968,17.945304737151606,17.458395513275477,16.78835217769956,16.310049043330146,16.06477676996255,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),416535.0,382531.0,"53.33942633294856, -1.753132418654169"
Best View Plan (PS),NPgY,HULL EAST 33/11KV,33.0,11.0,Hull East 132/33kV,SALTEND NORTH,HU9  5NP,10.126642106617705,10.07339857254485,9.945359613911748,9.724627464326227,9.41572322563365,8.946455836895007,8.288292344978922,7.5047675230066435,6.810982320931547,5.954848735455997,2.2072199160842025,-2.0056694294075363,-4.484177058521091,-5.698014617727296,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),515204.0,429459.0,"53.74877857071812, -0.25444122451309736"
Best View Plan (PS),NPgY,HUMBER ROAD,33.0,11.0,Immingham,GRIMSBY WEST,DN40 3LZ,16.248183066980967,16.317010699095583,16.38561496022215,16.454416252798136,16.516167098246953,16.57194117831274,16.621654921932034,16.66403539116326,16.697559659432596,16.72750508097587,16.81879033576022,16.870678491627697,16.882360724364652,16.875680872955087,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),518118.0,416686.0,"53.633377825810925, -0.2151352525385804"
Best View Plan (PS),NPgY,IDLE,33.0,11.0,Bradford,BRADFORD WEST,BD10 8SA,10.297351751994157,10.290882281019538,10.211103229985792,10.049959555192892,9.722418762514916,9.41340692924518,8.972644615391731,8.438298193507954,7.442956691149297,6.772914171176431,3.6545385326020288,0.08484906018827587,-2.135969496316605,-3.2248768926141906,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),417565.0,436644.0,"53.82577104012667, -1.7346377336521612"
Best View Plan (PS),NPgY,ILKLEY,33.0,11.0,Silsden,BRADFORD WEST,LS29 9BE,10.87465074219265,10.776486611797397,10.598759209734855,10.355289168164285,10.020619056834901,9.582495557318616,9.032654607181971,8.407062230407913,7.503777806332392,6.749573975134815,3.2007071942730683,-0.7095978900345621,-3.0075587287815644,-4.09150898417548,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),410897.0,447880.0,"53.926939031318504, -1.8355411681476244"
Best View Plan (PS),NPgY,INGS LANE,33.0,11.0,Silsden,BRADFORD WEST,BD23 1UP,2.1957933536316165,2.2308439113499086,2.2507497736702797,2.2522854201804012,2.2214395915746152,2.0987733250755296,1.9613819580038978,1.8366793033481965,1.701289659180767,1.5260280001503341,0.8214341428670426,-0.061428711864918384,-0.6393931505135164,-0.9252908810825762,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),397798.0,451134.0,"53.95629217763242, -2.0350445420896106"
Best View Plan (PS),NPgY,IVESON HOUSE,33.0,11.0,Kirkstall C/Ring Road Horsforth,KIRKSTALL B,LS16 6RF,10.282515338807615,10.158534807604184,9.931689213437497,9.611124746584709,9.149029883811496,8.695361826864673,8.137481758513132,7.490210614294641,6.0479249931477135,5.166968427875002,0.8962954799116822,-3.6465951728797954,-6.235418875413412,-7.40559398253782,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),425749.0,438261.0,"53.83996499428501, -1.6101755766248318"
Best View Plan (PS),NPgY,KEIGHLEY,132.0,11.0,Keighley,BRADFORD WEST,BD21 5AJ,26.00966601712623,26.123468131770977,26.204470804019653,26.25025005017423,26.23166581047859,26.19754526650072,26.111581571324038,25.97430874795723,25.438641903875038,25.166861970717136,23.82783550044418,21.947701094933535,20.540147621752595,19.757293069458623,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),406280.0,440967.0,"53.86488194179427, -1.9059903513638718"
Best View Plan (PS),NPgY,LEDSTON,66.0,11.0,Ferrybridge A,FERRYBRIDGE A,WF10 2AX,5.154582556642318,5.146557514616468,5.059951561152449,4.890870908283343,4.5975267577472145,4.271120575705076,3.823664978484846,3.2817055484678406,2.208185301613117,1.4818974240993583,-1.926584775043434,-5.718630495757726,-7.912124840987829,-8.890226037053786,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),442598.0,428324.0,"53.74955282557295, -1.3555058483807922"
Best View Plan (PS),NPgY,LIVERSEDGE,33.0,11.0,Heckmondwike,SKELTON GRANGE,WF15 7NY,12.96085255182375,12.945335570802127,12.86762747957419,12.731933930107598,12.485560401093373,12.23696021986144,11.907454147490922,11.510141762251711,10.732758202763254,10.20288120648089,7.730780894745209,4.978300134909681,3.4628744370547295,2.8235816416427717,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),420285.0,423550.0,"53.70798539791992, -1.6941722579519378"
Best View Plan (PS),NPgY,LOUTH,33.0,11.0,Wold Newton,KEADBY,LN11 0WA,8.81767630360702,8.871618018396036,8.895763874303372,8.865373206088227,8.802577265635854,8.342181435816888,7.852948508943205,7.4021009821993005,7.400576984405374,6.923539838791804,5.057825460343455,2.70122890239897,0.9831311435230425,-0.05524986594617687,Primary,NPg Best View Plan - Planning Scenario,Network Capacity Demand Headroom (MW),532323.0,389089.0,"53.38208111902485, -0.012080020352647238"
